index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count
11,10.40.85.10,10.40.85.1,0,*,*,arp,CON,"[7, 7, 8, 7, 7, 8, 7, 7, 8, 7, 7, 8, 8, 6, 8, 7, 7, 10]"
12,10.40.85.10,192.168.241.50,2048,*,*,icmp,ECO,"[7, 7, 6, 7, 7, 6, 7, 7, 6, 7, 7, 6, 7, 6, 6, 7, 7, 8]"
13,10.40.85.10,192.168.241.50,56837,*,*,tcp,REQ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
14,10.40.85.30,10.40.85.1,0,*,*,arp,CON,"[20, 20, 20, 20, 19, 20, 19, 20, 20, 19, 20, 19, 20, 15, 20, 19, 20, 25]"
15,149.171.126.10,175.45.176.0,1043,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4734, 6084]"
16,149.171.126.10,175.45.176.0,47439,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4883, 6441]"
17,149.171.126.14,175.45.176.0,32820,*,*,udp,INT,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,149.171.126.14,175.45.176.0,5060,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
19,149.171.126.14,175.45.176.0,5060,*,*,udp,REQ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14]"
20,149.171.126.14,175.45.176.1,1043,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5175, 8625, 5336, 3312, 0, 0, 0, 0]"
21,149.171.126.14,175.45.176.1,47439,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4275, 7125, 4427, 2736, 0, 0, 0, 0]"
22,149.171.126.14,175.45.176.1,32820,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
23,149.171.126.15,175.45.176.3,1043,*,*,udp,INT,"[0, 0, 0, 0, 4715, 9522, 4508, 4209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24,149.171.126.15,175.45.176.3,47439,*,*,udp,INT,"[0, 0, 0, 0, 4488, 9108, 4312, 4048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
25,149.171.126.18,175.45.176.1,1043,*,*,udp,INT,"[3416, 1120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26,149.171.126.18,175.45.176.1,47439,*,*,udp,INT,"[3185, 1040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27,149.171.126.3,59.166.0.9,6881,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28,175.45.176.0,149.171.126.14,13961,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29,175.45.176.0,149.171.126.14,14265,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30,175.45.176.0,149.171.126.15,48925,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
31,175.45.176.0,149.171.126.15,49668,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
32,175.45.176.0,149.171.126.15,63608,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
33,175.45.176.0,149.171.126.15,63616,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]"
34,175.45.176.0,149.171.126.16,21880,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,175.45.176.0,149.171.126.16,39218,*,*,tcp,CON,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36,175.45.176.0,149.171.126.16,39218,*,*,tcp,FIN,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
37,175.45.176.0,149.171.126.16,60922,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,175.45.176.0,149.171.126.16,65208,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39,175.45.176.0,149.171.126.16,65434,*,*,tcp,FIN,"[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40,175.45.176.0,149.171.126.16,65444,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41,175.45.176.0,149.171.126.16,65445,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
42,175.45.176.0,149.171.126.16,65459,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
43,175.45.176.0,149.171.126.16,65471,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44,175.45.176.0,149.171.126.16,65481,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45,175.45.176.0,149.171.126.16,65514,*,*,tcp,CON,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46,175.45.176.0,149.171.126.16,65514,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47,175.45.176.0,149.171.126.16,65516,*,*,tcp,FIN,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48,175.45.176.0,149.171.126.16,65528,*,*,tcp,FIN,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
49,175.45.176.0,149.171.126.16,49199,*,*,tcp,CON,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50,175.45.176.0,149.171.126.16,50346,*,*,tcp,CON,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51,175.45.176.0,149.171.126.16,50414,*,*,tcp,CON,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52,175.45.176.0,149.171.126.16,54821,*,*,tcp,CON,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53,175.45.176.0,149.171.126.16,60961,*,*,tcp,CON,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
54,175.45.176.0,149.171.126.16,64497,*,*,tcp,CON,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
55,175.45.176.0,149.171.126.16,63070,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
56,175.45.176.0,149.171.126.16,63147,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
57,175.45.176.0,149.171.126.19,10537,*,*,tcp,FIN,"[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58,175.45.176.0,149.171.126.19,10539,*,*,tcp,FIN,"[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59,175.45.176.0,149.171.126.19,11725,*,*,tcp,FIN,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60,175.45.176.0,149.171.126.19,13956,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61,175.45.176.0,149.171.126.19,16405,*,*,tcp,FIN,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
62,175.45.176.0,149.171.126.19,18087,*,*,tcp,FIN,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63,175.45.176.0,149.171.126.19,18810,*,*,tcp,FIN,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64,175.45.176.0,149.171.126.19,8273,*,*,tcp,FIN,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
65,175.45.176.0,149.171.126.19,12992,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66,175.45.176.0,149.171.126.19,14218,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67,175.45.176.0,149.171.126.19,1960,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68,175.45.176.0,149.171.126.19,2404,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69,175.45.176.0,149.171.126.19,39265,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70,175.45.176.0,149.171.126.19,4863,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71,175.45.176.0,149.171.126.19,55997,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,175.45.176.0,149.171.126.19,56002,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73,175.45.176.0,149.171.126.19,56015,*,*,tcp,FIN,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74,175.45.176.0,149.171.126.19,6218,*,*,tcp,FIN,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75,175.45.176.0,149.171.126.19,64828,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76,175.45.176.0,149.171.126.10,22898,*,*,tcp,FIN,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77,175.45.176.0,149.171.126.10,22910,*,*,tcp,FIN,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,175.45.176.0,149.171.126.10,23053,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79,175.45.176.0,149.171.126.10,23105,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,175.45.176.0,149.171.126.10,23105,*,*,udp,REQ,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
81,175.45.176.0,149.171.126.10,23276,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82,175.45.176.0,149.171.126.10,28833,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83,175.45.176.0,149.171.126.10,43297,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
84,175.45.176.0,149.171.126.10,43297,*,*,udp,REQ,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85,175.45.176.0,149.171.126.10,64533,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
86,175.45.176.0,149.171.126.13,5060,*,*,udp,INT,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
87,175.45.176.0,149.171.126.13,48805,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
88,175.45.176.0,149.171.126.13,63085,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
89,175.45.176.0,149.171.126.13,64170,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0]"
90,175.45.176.0,149.171.126.13,64185,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
91,175.45.176.0,149.171.126.13,64263,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
92,175.45.176.0,149.171.126.13,64435,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
93,175.45.176.0,149.171.126.13,64437,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
94,175.45.176.0,149.171.126.13,64443,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
95,175.45.176.0,149.171.126.13,64451,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
96,175.45.176.0,149.171.126.13,64458,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
97,175.45.176.0,149.171.126.13,64508,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
98,175.45.176.0,149.171.126.13,64518,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0]"
99,175.45.176.0,149.171.126.13,64835,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
100,175.45.176.0,149.171.126.13,64837,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
101,175.45.176.0,149.171.126.13,64903,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
102,175.45.176.0,149.171.126.11,17958,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
103,175.45.176.0,149.171.126.12,39086,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,175.45.176.0,149.171.126.12,41437,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105,175.45.176.0,149.171.126.12,41551,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106,175.45.176.0,149.171.126.12,43587,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107,175.45.176.0,149.171.126.12,43707,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,175.45.176.0,149.171.126.12,50771,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109,175.45.176.0,149.171.126.12,64104,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110,175.45.176.0,149.171.126.12,64176,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111,175.45.176.0,149.171.126.12,64492,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,175.45.176.0,149.171.126.12,64557,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113,175.45.176.1,149.171.126.10,58074,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114,175.45.176.1,149.171.126.10,5641,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
115,175.45.176.1,149.171.126.10,58401,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
116,175.45.176.1,149.171.126.10,59192,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
117,175.45.176.1,149.171.126.16,56918,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
118,175.45.176.1,149.171.126.19,38738,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
119,175.45.176.1,149.171.126.19,38749,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
120,175.45.176.1,149.171.126.11,2048,*,*,icmp,ECO,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
121,175.45.176.1,149.171.126.11,2048,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
122,175.45.176.1,149.171.126.11,27965,*,*,udp,INT,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
123,175.45.176.1,149.171.126.11,27965,*,*,udp,REQ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
124,175.45.176.1,149.171.126.12,2703,*,*,tcp,FIN,"[0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
125,175.45.176.1,149.171.126.12,10246,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
126,175.45.176.1,149.171.126.12,29831,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
127,175.45.176.1,149.171.126.12,37541,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
128,175.45.176.1,149.171.126.12,1031,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
129,175.45.176.1,149.171.126.12,1049,*,*,tcp,RST,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
130,175.45.176.1,149.171.126.12,1957,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
131,175.45.176.1,149.171.126.12,2053,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
132,175.45.176.1,149.171.126.12,21868,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
133,175.45.176.1,149.171.126.12,25343,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]"
134,175.45.176.1,149.171.126.13,1030,*,*,udp,INT,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
135,175.45.176.1,149.171.126.13,32344,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
136,175.45.176.1,149.171.126.13,55520,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
137,175.45.176.1,149.171.126.13,56821,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
138,175.45.176.1,149.171.126.13,58503,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
139,175.45.176.1,149.171.126.13,58517,*,*,udp,INT,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
140,175.45.176.1,149.171.126.13,58517,*,*,udp,REQ,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
141,175.45.176.1,149.171.126.13,64976,*,*,udp,INT,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
142,175.45.176.1,149.171.126.13,64976,*,*,udp,REQ,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
143,175.45.176.1,149.171.126.13,64989,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
144,175.45.176.1,149.171.126.13,65029,*,*,udp,INT,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145,175.45.176.1,149.171.126.13,65029,*,*,udp,REQ,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
146,175.45.176.1,149.171.126.13,65081,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
147,175.45.176.1,149.171.126.13,65134,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
148,175.45.176.1,149.171.126.13,65135,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
149,175.45.176.1,149.171.126.13,65344,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
150,175.45.176.1,149.171.126.13,65364,*,*,udp,INT,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
151,175.45.176.1,149.171.126.15,1780,*,*,tcp,FIN,"[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
152,175.45.176.1,149.171.126.15,13685,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
153,175.45.176.1,149.171.126.15,13687,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
154,175.45.176.1,149.171.126.15,13691,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
155,175.45.176.1,149.171.126.15,13739,*,*,tcp,FIN,"[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
