index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
34,59.166.0.2,149.171.126.1,*,?,*,udp,CON,[10]
35,59.166.0.2,149.171.126.2,*,?,*,tcp,FIN,[10]
36,59.166.0.2,149.171.126.3,*,?,*,tcp,FIN,[10]
37,59.166.0.2,149.171.126.4,*,?,*,tcp,FIN,[9.843875107553213]
38,59.166.0.2,149.171.126.5,*,?,*,tcp,FIN,[10]
39,59.166.0.2,149.171.126.6,*,?,*,tcp,FIN,[9.398387221530456]
40,59.166.0.2,149.171.126.8,*,?,*,tcp,FIN,[8.124924523569547]
41,59.166.0.2,149.171.126.9,*,?,*,tcp,FIN,[8.303602737482175]
42,59.166.0.3,149.171.126.0,*,?,*,tcp,FIN,[10]
43,59.166.0.3,149.171.126.1,*,?,*,tcp,FIN,[10]
44,59.166.0.3,149.171.126.1,*,?,*,udp,CON,[10]
45,59.166.0.3,149.171.126.2,*,?,*,tcp,FIN,[8.944988569742305]
46,59.166.0.3,149.171.126.3,*,?,*,tcp,FIN,[10]
47,59.166.0.3,149.171.126.3,*,?,*,udp,CON,[10]
48,59.166.0.3,149.171.126.4,*,?,*,tcp,FIN,[10]
49,59.166.0.3,149.171.126.5,*,?,*,tcp,FIN,[10]
50,59.166.0.3,149.171.126.5,*,?,*,udp,CON,[10]
51,59.166.0.3,149.171.126.7,*,?,*,tcp,FIN,[9.350672011102112]
52,59.166.0.3,149.171.126.7,*,?,*,udp,CON,[10]
53,59.166.0.3,149.171.126.8,*,?,*,tcp,FIN,[10]
54,59.166.0.3,149.171.126.9,*,?,*,tcp,FIN,[10]
55,59.166.0.4,149.171.126.0,*,?,*,tcp,FIN,[9.420928001011822]
56,59.166.0.4,149.171.126.1,*,?,*,tcp,FIN,[9.477314953896038]
57,59.166.0.4,149.171.126.1,*,?,*,udp,CON,[10]
58,59.166.0.4,149.171.126.2,*,?,*,tcp,FIN,[9.242414660479595]
59,59.166.0.4,149.171.126.3,*,?,*,tcp,FIN,[9.362898983060605]
60,59.166.0.4,149.171.126.4,*,?,*,tcp,FIN,[10]
61,59.166.0.4,149.171.126.5,*,?,*,tcp,FIN,[10]
62,59.166.0.4,149.171.126.5,*,?,*,udp,CON,[10]
63,59.166.0.4,149.171.126.6,*,?,*,tcp,FIN,[10]
64,59.166.0.4,149.171.126.6,*,?,*,udp,CON,[10]
65,59.166.0.4,149.171.126.8,*,?,*,tcp,FIN,[9.436589604549434]
66,59.166.0.4,149.171.126.9,*,?,*,tcp,FIN,[10]
67,59.166.0.5,149.171.126.0,*,?,*,tcp,FIN,[10]
68,59.166.0.5,149.171.126.0,*,?,*,udp,CON,[10]
69,59.166.0.5,149.171.126.1,*,?,*,tcp,FIN,[10]
70,59.166.0.5,149.171.126.1,*,?,*,udp,CON,[10]
71,59.166.0.5,149.171.126.2,*,?,*,tcp,FIN,[10]
72,59.166.0.5,149.171.126.3,*,?,*,tcp,FIN,[10]
73,59.166.0.5,149.171.126.3,*,?,*,udp,CON,[10]
74,59.166.0.5,149.171.126.4,*,?,*,tcp,FIN,[10]
75,59.166.0.5,149.171.126.5,*,?,*,tcp,FIN,[10]
76,59.166.0.5,149.171.126.6,*,?,*,tcp,FIN,[9.626823523061825]
77,59.166.0.5,149.171.126.6,*,?,*,udp,CON,[10]
78,59.166.0.5,149.171.126.7,*,?,*,tcp,FIN,[10]
79,59.166.0.5,149.171.126.7,*,?,*,udp,CON,[10]
80,59.166.0.5,149.171.126.8,*,?,*,tcp,FIN,[10]
81,59.166.0.5,149.171.126.8,*,?,*,udp,CON,[10]
82,59.166.0.5,149.171.126.9,*,?,*,tcp,FIN,[9.078857840644263]
83,59.166.0.5,149.171.126.9,*,?,*,udp,CON,[10]
84,59.166.0.6,149.171.126.0,*,?,*,tcp,FIN,[8.046654978245229]
85,59.166.0.6,149.171.126.1,*,?,*,tcp,FIN,[10]
86,59.166.0.6,149.171.126.1,*,?,*,udp,CON,[10]
87,59.166.0.6,149.171.126.2,*,?,*,tcp,FIN,[10]
88,59.166.0.6,149.171.126.3,*,?,*,tcp,FIN,[10]
89,59.166.0.6,149.171.126.4,*,?,*,tcp,FIN,[10]
90,59.166.0.6,149.171.126.5,*,?,*,tcp,FIN,[10]
91,59.166.0.6,149.171.126.6,*,?,*,udp,CON,[10]
92,59.166.0.6,149.171.126.7,*,?,*,tcp,FIN,[8.509830700022555]
93,59.166.0.6,149.171.126.9,*,?,*,tcp,FIN,[10]
94,59.166.0.6,149.171.126.9,*,?,*,udp,CON,[10]
95,59.166.0.7,149.171.126.0,*,?,*,tcp,FIN,[10]
96,59.166.0.7,149.171.126.1,*,?,*,tcp,FIN,[10]
97,59.166.0.7,149.171.126.1,*,?,*,udp,CON,[10]
98,59.166.0.7,149.171.126.2,*,?,*,tcp,FIN,[10]
99,59.166.0.7,149.171.126.3,*,?,*,tcp,FIN,[10]
100,59.166.0.7,149.171.126.4,*,?,*,tcp,FIN,[10]
101,59.166.0.7,149.171.126.5,*,?,*,tcp,FIN,[10]
102,59.166.0.7,149.171.126.6,*,?,*,tcp,FIN,[10]
103,59.166.0.7,149.171.126.6,*,?,*,udp,CON,[10]
104,59.166.0.7,149.171.126.7,*,?,*,tcp,FIN,[10]
105,59.166.0.7,149.171.126.8,*,?,*,tcp,FIN,[9.86859620804565]
106,59.166.0.7,149.171.126.9,*,?,*,tcp,FIN,[8.213323996819927]
107,59.166.0.8,149.171.126.0,*,?,*,tcp,FIN,[10]
108,59.166.0.8,149.171.126.0,*,?,*,udp,CON,[10]
109,59.166.0.8,149.171.126.1,*,?,*,udp,CON,[10]
110,59.166.0.8,149.171.126.2,*,?,*,udp,CON,[10]
111,59.166.0.8,149.171.126.2,*,?,*,tcp,FIN,[10]
112,59.166.0.8,149.171.126.4,*,?,*,tcp,FIN,[10]
113,59.166.0.8,149.171.126.5,*,?,*,tcp,FIN,[10]
114,59.166.0.8,149.171.126.6,*,?,*,tcp,FIN,[10]
115,59.166.0.8,149.171.126.7,*,?,*,tcp,FIN,[10]
116,59.166.0.8,149.171.126.8,*,?,*,udp,CON,[10]
117,59.166.0.8,149.171.126.9,*,?,*,tcp,FIN,[8.127272727272727]
118,59.166.0.8,149.171.126.9,*,?,*,udp,CON,[10]
119,59.166.0.9,149.171.126.0,*,?,*,udp,CON,[10]
120,59.166.0.9,149.171.126.0,*,?,*,tcp,FIN,[10]
121,59.166.0.9,149.171.126.1,*,?,*,tcp,FIN,[10]
122,59.166.0.9,149.171.126.1,*,?,*,udp,CON,[10]
123,59.166.0.9,149.171.126.2,*,?,*,tcp,FIN,[10]
124,59.166.0.9,149.171.126.2,*,?,*,udp,CON,[10]
125,59.166.0.9,149.171.126.3,*,?,*,tcp,FIN,[10]
126,59.166.0.9,149.171.126.4,*,?,*,udp,CON,[10]
127,59.166.0.9,149.171.126.4,*,?,*,tcp,FIN,[8.277314232450191]
128,59.166.0.9,149.171.126.5,*,?,*,tcp,FIN,[10]
129,59.166.0.9,149.171.126.7,*,?,*,tcp,FIN,[8.468111873706192]
130,59.166.0.9,149.171.126.7,*,?,*,udp,CON,[10]
131,59.166.0.9,149.171.126.8,*,?,*,tcp,FIN,[9.208621786316677]
132,59.166.0.9,149.171.126.9,*,?,*,udp,CON,[10]
