index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
186,59.166.0.8,149.171.126.7,*,*,*,*,CON,[2.789828449233111]
187,59.166.0.8,149.171.126.7,*,*,*,*,FIN,[1.3129421734659719]
188,59.166.0.8,149.171.126.8,*,*,*,*,CON,[0.7552436023048223]
189,59.166.0.8,149.171.126.8,*,*,*,*,FIN,[1.230681041966339]
190,59.166.0.8,149.171.126.9,*,*,*,*,CON,[0.3087598014367633]
191,59.166.0.8,149.171.126.9,*,*,*,*,FIN,[0.24220193679066943]
192,59.166.0.9,149.171.126.0,*,*,*,*,CON,[0]
193,59.166.0.9,149.171.126.0,*,*,*,*,FIN,[0]
194,59.166.0.9,149.171.126.1,*,*,*,*,CON,[0]
195,59.166.0.9,149.171.126.1,*,*,*,*,FIN,[0.09203579866168446]
196,59.166.0.9,149.171.126.2,*,*,*,*,CON,[0]
197,59.166.0.9,149.171.126.2,*,*,*,*,FIN,[0]
198,59.166.0.9,149.171.126.3,*,*,*,*,CON,[0.23925507445863167]
199,59.166.0.9,149.171.126.3,*,*,*,*,FIN,[0.929506277034556]
200,59.166.0.9,149.171.126.4,*,*,*,*,CON,[0]
201,59.166.0.9,149.171.126.4,*,*,*,*,FIN,[0]
202,59.166.0.9,149.171.126.5,*,*,*,*,CON,[0]
203,59.166.0.9,149.171.126.5,*,*,*,*,FIN,[1.355084804686981]
204,59.166.0.9,149.171.126.6,*,*,*,*,CON,[0]
205,59.166.0.9,149.171.126.6,*,*,*,*,FIN,[0]
206,59.166.0.9,149.171.126.7,*,*,*,*,CON,[0]
207,59.166.0.9,149.171.126.7,*,*,*,*,FIN,[1.6029308347018523]
208,59.166.0.9,149.171.126.8,*,*,*,*,CON,[0]
209,59.166.0.9,149.171.126.8,*,*,*,*,FIN,[1.3161695960241144]
210,59.166.0.9,149.171.126.9,*,*,*,*,CON,[1.5419140469996468]
211,59.166.0.9,149.171.126.9,*,*,*,*,FIN,[0]
212,?,?,*,*,*,*,?,[1.6291500069187934]
213,175.45.176.0,?,*,*,*,*,FIN,[1.2586771686441722]
214,175.45.176.0,149.171.126.15,*,*,*,*,?,[0.07298103651688266]
215,?,149.171.126.19,*,*,*,*,FIN,[0]
216,?,149.171.126.15,*,*,*,*,FIN,[5.273894289098761]
217,175.45.176.3,?,*,*,*,*,FIN,[3.818993166903855]
218,175.45.176.3,149.171.126.19,*,*,*,*,?,[10]
