index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
29,*,149.171.126.2,*,22,ssh,tcp,FIN,[0.9189189189189191]
30,*,149.171.126.2,*,25,smtp,tcp,FIN,[0]
31,*,149.171.126.2,*,5190,unknown,tcp,FIN,[0]
32,*,149.171.126.2,*,53,dns,udp,CON,[1.4296504860230035]
33,*,149.171.126.2,*,6881,unknown,tcp,FIN,[0.3806612633166294]
34,*,149.171.126.2,*,80,http,tcp,FIN,[1.2802865892961734]
35,*,149.171.126.3,*,111,unknown,udp,CON,[0]
36,*,149.171.126.3,*,143,unknown,tcp,FIN,[0]
37,*,149.171.126.3,*,21,ftp,tcp,FIN,[0.20814356449865756]
38,*,149.171.126.3,*,22,ssh,tcp,FIN,[0.6911230565511243]
39,*,149.171.126.3,*,25,smtp,tcp,FIN,[0.8549300627775172]
40,*,149.171.126.3,*,5190,unknown,tcp,FIN,[0]
41,*,149.171.126.3,*,53,dns,udp,CON,[0.15529439510322407]
42,*,149.171.126.3,*,6881,unknown,tcp,FIN,[0.5980372862030362]
43,*,149.171.126.3,*,80,http,tcp,FIN,[1.9909279396228368]
44,*,149.171.126.4,*,111,unknown,udp,CON,[0]
45,*,149.171.126.4,*,143,unknown,tcp,FIN,[0]
46,*,149.171.126.4,*,21,ftp,tcp,FIN,[0.7939852308955923]
47,*,149.171.126.4,*,22,ssh,tcp,FIN,[1.2113349331964411]
48,*,149.171.126.4,*,25,smtp,tcp,FIN,[0]
49,*,149.171.126.4,*,5190,unknown,tcp,FIN,[0]
50,*,149.171.126.4,*,53,dns,udp,CON,[1.0238117020521167]
51,*,149.171.126.4,*,6881,unknown,tcp,FIN,[0.8314728202349103]
52,*,149.171.126.4,*,80,http,tcp,FIN,[1.0140370611574314]
53,*,149.171.126.5,*,111,unknown,udp,CON,[0.7746581506102005]
54,*,149.171.126.5,*,143,unknown,tcp,FIN,[0.3170682031161153]
55,*,149.171.126.5,*,21,ftp,tcp,FIN,[1.9474520942613]
56,*,149.171.126.5,*,22,ssh,tcp,FIN,[1.0132805218027672]
57,*,149.171.126.5,*,25,smtp,tcp,FIN,[0.6461772375809912]
58,*,149.171.126.5,*,5190,unknown,tcp,FIN,[0]
59,*,149.171.126.5,*,53,dns,udp,CON,[0.8271916254514711]
60,*,149.171.126.5,*,6881,unknown,tcp,FIN,[1.5574883253734875]
61,*,149.171.126.5,*,80,http,tcp,FIN,[1.9027367749302118]
62,*,149.171.126.6,*,111,unknown,udp,CON,[0]
63,*,149.171.126.6,*,143,unknown,tcp,FIN,[2.0139959720120832]
64,*,149.171.126.6,*,21,ftp,tcp,FIN,[0]
65,*,149.171.126.6,*,22,ssh,tcp,FIN,[1.1078574628453235]
66,*,149.171.126.6,*,25,smtp,tcp,FIN,[0.07231310663332946]
67,*,149.171.126.6,*,5190,unknown,tcp,FIN,[0]
68,*,149.171.126.6,*,53,dns,udp,CON,[1.6455374612927627]
69,*,149.171.126.6,*,6881,unknown,tcp,FIN,[0.5923923271938653]
70,*,149.171.126.6,*,80,http,tcp,FIN,[1.294320243426979]
71,*,149.171.126.7,*,111,unknown,udp,CON,[0.625753680210694]
72,*,149.171.126.7,*,143,unknown,tcp,FIN,[1.559608004690988]
73,*,149.171.126.7,*,21,ftp,tcp,FIN,[0]
74,*,149.171.126.7,*,22,ssh,tcp,FIN,[0.4959714226673392]
75,*,149.171.126.7,*,25,smtp,tcp,FIN,[0.9340042571072403]
76,*,149.171.126.7,*,5190,unknown,tcp,FIN,[0.40949846258707157]
77,*,149.171.126.7,*,53,dns,udp,CON,[0.025996649436708662]
78,*,149.171.126.7,*,6881,unknown,tcp,FIN,[1.3797231872140483]
79,*,149.171.126.7,*,80,http,tcp,FIN,[2.699023539856301]
80,*,149.171.126.8,*,111,unknown,udp,CON,[0]
81,*,149.171.126.8,*,143,unknown,tcp,FIN,[0]
82,*,149.171.126.8,*,21,ftp,tcp,FIN,[0]
83,*,149.171.126.8,*,22,ssh,tcp,FIN,[0.24840891429043277]
84,*,149.171.126.8,*,25,smtp,tcp,FIN,[0.9693658293093829]
85,*,149.171.126.8,*,5190,unknown,tcp,FIN,[0.21507109326969615]
86,*,149.171.126.8,*,53,dns,udp,CON,[1.257745330946112]
87,*,149.171.126.8,*,6881,unknown,tcp,FIN,[0.5953313695596972]
88,*,149.171.126.8,*,80,http,tcp,FIN,[1.0862104336945162]
89,*,149.171.126.9,*,111,unknown,udp,CON,[0]
90,*,149.171.126.9,*,143,unknown,tcp,FIN,[0]
91,*,149.171.126.9,*,21,ftp,tcp,FIN,[0]
92,*,149.171.126.9,*,22,ssh,tcp,FIN,[1.1630427652021784]
93,*,149.171.126.9,*,25,smtp,tcp,FIN,[1.0131197541053893]
94,*,149.171.126.9,*,5190,unknown,tcp,FIN,[0]
95,*,149.171.126.9,*,53,dns,udp,CON,[0.789580883617326]
96,*,149.171.126.9,*,6881,unknown,tcp,FIN,[0.8664756959189596]
97,*,149.171.126.9,*,80,http,tcp,FIN,[2.3697844786410007]
98,*,192.168.241.50,*,52233,unknown,icmp,ECO,[10]
99,*,224.0.0.5,*,0,unknown,ospf,REQ,[10]
100,*,149.171.126.0,*,?,unknown,tcp,FIN,[10]
101,*,149.171.126.0,*,?,unknown,udp,CON,[10]
102,*,149.171.126.1,*,?,unknown,tcp,FIN,[10]
103,*,149.171.126.1,*,?,unknown,udp,CON,[10]
104,*,?,*,?,?,?,?,[7.751363211167804]
105,*,?,*,179,unknown,tcp,FIN,[0]
106,*,?,*,21,ftp,tcp,FIN,[1.4292044725539321]
107,*,?,*,53,dns,udp,INT,[1.8585527682915122]
108,*,?,*,80,http,tcp,FIN,[4.879190186031072]
109,*,149.171.126.14,*,?,unknown,tcp,FIN,[2.54778694041442]
110,*,149.171.126.15,*,?,unknown,tcp,FIN,[10]
111,*,149.171.126.19,*,?,unknown,tcp,FIN,[0.08029422427905314]
112,*,149.171.126.2,*,?,unknown,udp,CON,[10]
113,*,149.171.126.2,*,?,unknown,tcp,FIN,[10]
114,*,149.171.126.3,*,?,unknown,udp,CON,[10]
115,*,149.171.126.3,*,?,unknown,tcp,FIN,[10]
116,*,149.171.126.4,*,?,unknown,tcp,FIN,[10]
117,*,149.171.126.4,*,?,unknown,udp,CON,[10]
118,*,149.171.126.5,*,?,unknown,tcp,FIN,[10]
119,*,149.171.126.5,*,?,unknown,udp,CON,[10]
120,*,149.171.126.6,*,?,unknown,tcp,FIN,[10]
121,*,149.171.126.6,*,?,unknown,udp,CON,[10]
122,*,149.171.126.7,*,?,unknown,tcp,FIN,[10]
123,*,149.171.126.7,*,?,unknown,udp,CON,[10]
124,*,149.171.126.8,*,?,unknown,tcp,FIN,[10]
125,*,149.171.126.8,*,?,unknown,udp,CON,[10]
126,*,149.171.126.9,*,?,unknown,tcp,FIN,[10]
127,*,149.171.126.9,*,?,unknown,udp,CON,[10]
