index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
43,59.166.0.1,149.171.126.5,*,*,*,udp,*,[0]
44,59.166.0.1,149.171.126.6,*,*,*,tcp,*,[0.3957093119443828]
45,59.166.0.1,149.171.126.6,*,*,*,udp,*,[1.3940674133540867]
46,59.166.0.1,149.171.126.7,*,*,*,tcp,*,[2.041248353382928]
47,59.166.0.1,149.171.126.7,*,*,*,udp,*,[0]
48,59.166.0.1,149.171.126.8,*,*,*,tcp,*,[0]
49,59.166.0.1,149.171.126.8,*,*,*,udp,*,[0]
50,59.166.0.1,149.171.126.9,*,*,*,tcp,*,[0]
51,59.166.0.1,149.171.126.9,*,*,*,udp,*,[0]
52,59.166.0.2,149.171.126.0,*,*,*,tcp,*,[0]
53,59.166.0.2,149.171.126.0,*,*,*,udp,*,[0]
54,59.166.0.2,149.171.126.1,*,*,*,tcp,*,[0.9517890680522751]
55,59.166.0.2,149.171.126.1,*,*,*,udp,*,[0.44077993474798094]
56,59.166.0.2,149.171.126.2,*,*,*,tcp,*,[0.5874673712590365]
57,59.166.0.2,149.171.126.2,*,*,*,udp,*,[1.678013108188127]
58,59.166.0.2,149.171.126.3,*,*,*,tcp,*,[0]
59,59.166.0.2,149.171.126.3,*,*,*,udp,*,[0.2949166961828725]
60,59.166.0.2,149.171.126.4,*,*,*,tcp,*,[0]
61,59.166.0.2,149.171.126.4,*,*,*,udp,*,[0.6232055147572815]
62,59.166.0.2,149.171.126.5,*,*,*,tcp,*,[0.5669042124029098]
63,59.166.0.2,149.171.126.5,*,*,*,udp,*,[1.0778092513308404]
64,59.166.0.2,149.171.126.6,*,*,*,tcp,*,[0.897305171395385]
65,59.166.0.2,149.171.126.6,*,*,*,udp,*,[3.000775093670083]
66,59.166.0.2,149.171.126.7,*,*,*,tcp,*,[0]
67,59.166.0.2,149.171.126.7,*,*,*,udp,*,[0.16954759048627194]
68,59.166.0.2,149.171.126.8,*,*,*,tcp,*,[0]
69,59.166.0.2,149.171.126.8,*,*,*,udp,*,[0]
70,59.166.0.2,149.171.126.9,*,*,*,tcp,*,[0.24206145913796356]
71,59.166.0.2,149.171.126.9,*,*,*,udp,*,[0.6520056674450309]
72,59.166.0.3,149.171.126.0,*,*,*,tcp,*,[1.4331536834885508]
73,59.166.0.3,149.171.126.0,*,*,*,udp,*,[2.8149445897705094]
74,59.166.0.3,149.171.126.1,*,*,*,tcp,*,[1.1807610166930664]
75,59.166.0.3,149.171.126.1,*,*,*,udp,*,[0.9503288904374102]
76,59.166.0.3,149.171.126.2,*,*,*,tcp,*,[0]
77,59.166.0.3,149.171.126.2,*,*,*,udp,*,[0.15938566667850718]
78,59.166.0.3,149.171.126.3,*,*,*,tcp,*,[0]
79,59.166.0.3,149.171.126.3,*,*,*,udp,*,[0.42875839836419083]
80,59.166.0.3,149.171.126.4,*,*,*,tcp,*,[0]
81,59.166.0.3,149.171.126.4,*,*,*,udp,*,[1.717911380774667]
82,59.166.0.3,149.171.126.5,*,*,*,tcp,*,[1.0158240106256806]
83,59.166.0.3,149.171.126.5,*,*,*,udp,*,[1.294049473895785]
84,59.166.0.3,149.171.126.6,*,*,*,tcp,*,[0]
85,59.166.0.3,149.171.126.6,*,*,*,udp,*,[1.535380452020179]
86,59.166.0.3,149.171.126.7,*,*,*,tcp,*,[0.8418866575392354]
87,59.166.0.3,149.171.126.7,*,*,*,udp,*,[0]
88,59.166.0.3,149.171.126.8,*,*,*,tcp,*,[0]
89,59.166.0.3,149.171.126.8,*,*,*,udp,*,[0]
90,59.166.0.3,149.171.126.9,*,*,*,tcp,*,[0.7092083588222039]
91,59.166.0.3,149.171.126.9,*,*,*,udp,*,[0]
92,59.166.0.4,149.171.126.0,*,*,*,tcp,*,[1.7544815351038998]
93,59.166.0.4,149.171.126.0,*,*,*,udp,*,[0]
94,59.166.0.4,149.171.126.1,*,*,*,tcp,*,[0]
95,59.166.0.4,149.171.126.1,*,*,*,udp,*,[0]
96,59.166.0.4,149.171.126.2,*,*,*,tcp,*,[1.5079056390163446]
97,59.166.0.4,149.171.126.2,*,*,*,udp,*,[1.1787554313262674]
98,59.166.0.4,149.171.126.3,*,*,*,tcp,*,[2.0142958301869904]
99,59.166.0.4,149.171.126.3,*,*,*,udp,*,[0]
100,59.166.0.4,149.171.126.4,*,*,*,tcp,*,[0]
101,59.166.0.4,149.171.126.4,*,*,*,udp,*,[0]
102,59.166.0.4,149.171.126.5,*,*,*,tcp,*,[1.5395728844175613]
103,59.166.0.4,149.171.126.5,*,*,*,udp,*,[0.2291927879724628]
104,59.166.0.4,149.171.126.6,*,*,*,tcp,*,[0.5826526755676584]
105,59.166.0.4,149.171.126.6,*,*,*,udp,*,[0]
106,59.166.0.4,149.171.126.7,*,*,*,tcp,*,[0]
107,59.166.0.4,149.171.126.7,*,*,*,udp,*,[0.7378989446775706]
108,59.166.0.4,149.171.126.8,*,*,*,tcp,*,[0]
109,59.166.0.4,149.171.126.8,*,*,*,udp,*,[0.16531276235835482]
110,59.166.0.4,149.171.126.9,*,*,*,tcp,*,[0.18511594413390084]
111,59.166.0.4,149.171.126.9,*,*,*,udp,*,[0]
112,59.166.0.5,149.171.126.0,*,*,*,tcp,*,[0]
113,59.166.0.5,149.171.126.0,*,*,*,udp,*,[0.9294825193198875]
114,59.166.0.5,149.171.126.1,*,*,*,tcp,*,[2.005565955124431]
115,59.166.0.5,149.171.126.1,*,*,*,udp,*,[0.17645389383070378]
116,59.166.0.5,149.171.126.2,*,*,*,tcp,*,[0.674063540642171]
117,59.166.0.5,149.171.126.2,*,*,*,udp,*,[1.757964385696065]
118,59.166.0.5,149.171.126.3,*,*,*,tcp,*,[0.729376891026731]
119,59.166.0.5,149.171.126.3,*,*,*,udp,*,[0]
120,59.166.0.5,149.171.126.4,*,*,*,tcp,*,[1.5344545312158675]
121,59.166.0.5,149.171.126.4,*,*,*,udp,*,[1.295100374168647]
122,59.166.0.5,149.171.126.5,*,*,*,tcp,*,[1.9392220826043283]
123,59.166.0.5,149.171.126.5,*,*,*,udp,*,[0]
124,59.166.0.5,149.171.126.6,*,*,*,tcp,*,[0.19195870608684207]
125,59.166.0.5,149.171.126.6,*,*,*,udp,*,[0]
126,59.166.0.5,149.171.126.7,*,*,*,tcp,*,[2.281066853596654]
127,59.166.0.5,149.171.126.7,*,*,*,udp,*,[0]
128,59.166.0.5,149.171.126.8,*,*,*,tcp,*,[1.1430844725352767]
129,59.166.0.5,149.171.126.8,*,*,*,udp,*,[3.6126043625299]
130,59.166.0.5,149.171.126.9,*,*,*,tcp,*,[1.2636989385868473]
131,59.166.0.5,149.171.126.9,*,*,*,udp,*,[2.230615411613116]
132,59.166.0.6,149.171.126.0,*,*,*,tcp,*,[0]
133,59.166.0.6,149.171.126.0,*,*,*,udp,*,[1.0158877154019592]
134,59.166.0.6,149.171.126.1,*,*,*,tcp,*,[0.735388079239637]
135,59.166.0.6,149.171.126.1,*,*,*,udp,*,[0]
136,59.166.0.6,149.171.126.2,*,*,*,tcp,*,[0.8581511239351626]
137,59.166.0.6,149.171.126.2,*,*,*,udp,*,[2.6752037501895014]
138,59.166.0.6,149.171.126.3,*,*,*,tcp,*,[0.3692047129538227]
139,59.166.0.6,149.171.126.3,*,*,*,udp,*,[0]
140,59.166.0.6,149.171.126.4,*,*,*,tcp,*,[0]
141,59.166.0.6,149.171.126.4,*,*,*,udp,*,[0.750037502812734]
142,59.166.0.6,149.171.126.5,*,*,*,tcp,*,[0.9209169726978564]
143,59.166.0.6,149.171.126.5,*,*,*,udp,*,[4.636415380117202]
144,59.166.0.6,149.171.126.6,*,*,*,tcp,*,[0]
145,59.166.0.6,149.171.126.6,*,*,*,udp,*,[0]
146,59.166.0.6,149.171.126.7,*,*,*,tcp,*,[1.268121449561007]
147,59.166.0.6,149.171.126.7,*,*,*,udp,*,[0]
148,59.166.0.6,149.171.126.8,*,*,*,tcp,*,[0]
149,59.166.0.6,149.171.126.8,*,*,*,udp,*,[0]
150,59.166.0.6,149.171.126.9,*,*,*,tcp,*,[0.8129406939154452]
151,59.166.0.6,149.171.126.9,*,*,*,udp,*,[0.013013378122566418]
152,59.166.0.7,149.171.126.0,*,*,*,tcp,*,[0]
153,59.166.0.7,149.171.126.0,*,*,*,udp,*,[0.8428158549251855]
154,59.166.0.7,149.171.126.1,*,*,*,tcp,*,[1.3984517843871298]
155,59.166.0.7,149.171.126.1,*,*,*,udp,*,[1.5150774718454043]
156,59.166.0.7,149.171.126.2,*,*,*,tcp,*,[0.38084008199525493]
157,59.166.0.7,149.171.126.2,*,*,*,udp,*,[0.1500818892451401]
158,59.166.0.7,149.171.126.3,*,*,*,tcp,*,[0]
159,59.166.0.7,149.171.126.3,*,*,*,udp,*,[0]
160,59.166.0.7,149.171.126.4,*,*,*,tcp,*,[0.9777428594620604]
161,59.166.0.7,149.171.126.4,*,*,*,udp,*,[1.3857174192299977]
162,59.166.0.7,149.171.126.5,*,*,*,tcp,*,[1.0499640237429844]
163,59.166.0.7,149.171.126.5,*,*,*,udp,*,[0.21254120991674885]
164,59.166.0.7,149.171.126.6,*,*,*,tcp,*,[0.009851380077989037]
165,59.166.0.7,149.171.126.6,*,*,*,udp,*,[0]
166,59.166.0.7,149.171.126.7,*,*,*,tcp,*,[0.9254896267654951]
167,59.166.0.7,149.171.126.7,*,*,*,udp,*,[1.0076108735908151]
168,59.166.0.7,149.171.126.8,*,*,*,tcp,*,[0]
169,59.166.0.7,149.171.126.8,*,*,*,udp,*,[0]
170,59.166.0.7,149.171.126.9,*,*,*,tcp,*,[0.31196065786376714]
171,59.166.0.7,149.171.126.9,*,*,*,udp,*,[0.08801485601595362]
172,59.166.0.8,149.171.126.0,*,*,*,tcp,*,[1.1481366510897275]
173,59.166.0.8,149.171.126.0,*,*,*,udp,*,[0.9639318999421386]
174,59.166.0.8,149.171.126.1,*,*,*,tcp,*,[0]
175,59.166.0.8,149.171.126.1,*,*,*,udp,*,[0.9489949984160239]
176,59.166.0.8,149.171.126.2,*,*,*,tcp,*,[0.9909931698349205]
177,59.166.0.8,149.171.126.2,*,*,*,udp,*,[2.3823041649479517]
178,59.166.0.8,149.171.126.3,*,*,*,tcp,*,[0.8898972829138162]
179,59.166.0.8,149.171.126.3,*,*,*,udp,*,[0]
180,59.166.0.8,149.171.126.4,*,*,*,tcp,*,[1.70339152021275]
181,59.166.0.8,149.171.126.4,*,*,*,udp,*,[0.4224524549534133]
182,59.166.0.8,149.171.126.5,*,*,*,tcp,*,[2.2921342844392694]
183,59.166.0.8,149.171.126.5,*,*,*,udp,*,[0.47869278638533325]
184,59.166.0.8,149.171.126.6,*,*,*,tcp,*,[0.6781103656115668]
185,59.166.0.8,149.171.126.6,*,*,*,udp,*,[2.7943878495117564]
186,59.166.0.8,149.171.126.7,*,*,*,tcp,*,[1.3092296660652785]
187,59.166.0.8,149.171.126.7,*,*,*,udp,*,[2.83346950872732]
188,59.166.0.8,149.171.126.8,*,*,*,tcp,*,[1.226009942594484]
189,59.166.0.8,149.171.126.8,*,*,*,udp,*,[0.7701938641577649]
190,59.166.0.8,149.171.126.9,*,*,*,tcp,*,[0.22473529360379627]
191,59.166.0.8,149.171.126.9,*,*,*,udp,*,[0.3535533905932744]
192,59.166.0.9,149.171.126.0,*,*,*,tcp,*,[0]
193,59.166.0.9,149.171.126.0,*,*,*,udp,*,[0]
194,59.166.0.9,149.171.126.1,*,*,*,tcp,*,[0.0867200220620564]
195,59.166.0.9,149.171.126.1,*,*,*,udp,*,[0]
196,59.166.0.9,149.171.126.2,*,*,*,tcp,*,[0]
197,59.166.0.9,149.171.126.2,*,*,*,udp,*,[0]
198,59.166.0.9,149.171.126.3,*,*,*,tcp,*,[0.929506277034556]
199,59.166.0.9,149.171.126.3,*,*,*,udp,*,[0.23925507445863167]
200,59.166.0.9,149.171.126.4,*,*,*,tcp,*,[0]
201,59.166.0.9,149.171.126.4,*,*,*,udp,*,[0]
202,59.166.0.9,149.171.126.5,*,*,*,tcp,*,[1.2959335642778675]
203,59.166.0.9,149.171.126.5,*,*,*,udp,*,[0]
204,59.166.0.9,149.171.126.6,*,*,*,tcp,*,[0]
205,59.166.0.9,149.171.126.6,*,*,*,udp,*,[0]
206,59.166.0.9,149.171.126.7,*,*,*,tcp,*,[1.5858328552577927]
207,59.166.0.9,149.171.126.7,*,*,*,udp,*,[0]
208,59.166.0.9,149.171.126.8,*,*,*,tcp,*,[1.3119706166709983]
209,59.166.0.9,149.171.126.8,*,*,*,udp,*,[0]
210,59.166.0.9,149.171.126.9,*,*,*,tcp,*,[0]
211,59.166.0.9,149.171.126.9,*,*,*,udp,*,[1.5863181066610457]
212,?,?,*,*,*,?,*,[1.6658264667529252]
213,175.45.176.0,?,*,*,*,tcp,*,[0.7422320101507277]
214,175.45.176.0,149.171.126.15,*,*,*,?,*,[0.07298103651688266]
215,?,149.171.126.19,*,*,*,tcp,*,[0]
216,?,149.171.126.15,*,*,*,tcp,*,[3.8502003689454023]
217,175.45.176.3,?,*,*,*,tcp,*,[2.9876159995205183]
218,175.45.176.3,149.171.126.19,*,*,*,?,*,[10]
