index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
52,59.166.0.3,*,*,80,*,*,FIN,[1.918901062066148]
53,59.166.0.4,*,*,111,*,*,CON,[0]
54,59.166.0.4,*,*,143,*,*,FIN,[0]
55,59.166.0.4,*,*,21,*,*,FIN,[0]
56,59.166.0.4,*,*,22,*,*,FIN,[0.7610556441446287]
57,59.166.0.4,*,*,25,*,*,FIN,[0]
58,59.166.0.4,*,*,5190,*,*,FIN,[0]
59,59.166.0.4,*,*,53,*,*,CON,[0.0028167896554732695]
60,59.166.0.4,*,*,6881,*,*,FIN,[1.5001386059405728]
61,59.166.0.4,*,*,80,*,*,FIN,[0.7154075103576584]
62,59.166.0.5,*,*,111,*,*,CON,[0]
63,59.166.0.5,*,*,143,*,*,FIN,[0.026077591960305416]
64,59.166.0.5,*,*,21,*,*,FIN,[0.09262793024644629]
65,59.166.0.5,*,*,22,*,*,FIN,[1.0625592962581036]
66,59.166.0.5,*,*,25,*,*,FIN,[0.6457920030768874]
67,59.166.0.5,*,*,5190,*,*,FIN,[0]
68,59.166.0.5,*,*,53,*,*,CON,[1.7938386594362987]
69,59.166.0.5,*,*,6881,*,*,FIN,[1.0386623966189246]
70,59.166.0.5,*,*,80,*,*,FIN,[1.9312443112983027]
71,59.166.0.6,*,*,111,*,*,CON,[0]
72,59.166.0.6,*,*,143,*,*,FIN,[0.9559826839508113]
73,59.166.0.6,*,*,21,*,*,FIN,[0.1952627673695925]
74,59.166.0.6,*,*,22,*,*,FIN,[0]
75,59.166.0.6,*,*,25,*,*,FIN,[2.4789475427261456]
76,59.166.0.6,*,*,5190,*,*,FIN,[0]
77,59.166.0.6,*,*,53,*,*,CON,[2.3274988365589757]
78,59.166.0.6,*,*,6881,*,*,FIN,[0.7155740325351911]
79,59.166.0.6,*,*,80,*,*,FIN,[1.5841713956956514]
80,59.166.0.7,*,*,111,*,*,CON,[0.9521952264734376]
81,59.166.0.7,*,*,143,*,*,FIN,[0.3568732135731648]
82,59.166.0.7,*,*,21,*,*,FIN,[0.969635410432917]
83,59.166.0.7,*,*,22,*,*,FIN,[0.8871683400080876]
84,59.166.0.7,*,*,25,*,*,FIN,[0]
85,59.166.0.7,*,*,5190,*,*,FIN,[0]
86,59.166.0.7,*,*,53,*,*,CON,[0.3393698962332971]
87,59.166.0.7,*,*,6881,*,*,FIN,[0.6339308132984466]
88,59.166.0.7,*,*,80,*,*,FIN,[0.4464078348295276]
89,59.166.0.8,*,*,111,*,*,CON,[0.5737577485973723]
90,59.166.0.8,*,*,143,*,*,FIN,[2.192031021678296]
91,59.166.0.8,*,*,21,*,*,FIN,[0.6930369309187363]
92,59.166.0.8,*,*,22,*,*,FIN,[0.8348110675434319]
93,59.166.0.8,*,*,25,*,*,FIN,[2.8018652897304697]
94,59.166.0.8,*,*,5190,*,*,FIN,[0]
95,59.166.0.8,*,*,53,*,*,CON,[3.2663633495503945]
96,59.166.0.8,*,*,6881,*,*,FIN,[1.1795816252013385]
97,59.166.0.8,*,*,80,*,*,FIN,[2.4624646444147467]
98,59.166.0.9,*,*,111,*,*,CON,[0]
99,59.166.0.9,*,*,143,*,*,FIN,[0]
100,59.166.0.9,*,*,21,*,*,FIN,[0]
101,59.166.0.9,*,*,22,*,*,FIN,[0.7775419143502351]
102,59.166.0.9,*,*,25,*,*,FIN,[0]
103,59.166.0.9,*,*,5190,*,*,FIN,[0]
104,59.166.0.9,*,*,53,*,*,CON,[0.24656448378672102]
105,59.166.0.9,*,*,6881,*,*,FIN,[0.7746938010216959]
106,59.166.0.9,*,*,80,*,*,FIN,[0.8754969855990273]
107,?,*,*,53,*,*,INT,[1.35970267958951]
108,?,*,*,?,*,*,?,[4.193925823713472]
109,?,*,*,0,*,*,INT,[10]
110,175.45.176.0,*,*,?,*,*,FIN,[5.201033707906779]
111,?,*,*,21,*,*,FIN,[1.1561184568308087]
112,?,*,*,445,*,*,FIN,[3.2194805152375565]
113,?,*,*,53,*,*,CON,[8.488746876271653]
114,?,*,*,80,*,*,FIN,[4.97927427470942]
115,175.45.176.1,*,*,?,*,*,INT,[10]
116,175.45.176.1,*,*,?,*,*,FIN,[9.947051515219552]
117,?,*,*,80,*,*,CON,[0]
118,175.45.176.2,*,*,?,*,*,INT,[2.1606282558391006]
119,175.45.176.2,*,*,?,*,*,FIN,[2.3506027020584384]
120,?,*,*,520,*,*,INT,[0.44320870988036315]
121,175.45.176.3,*,*,?,*,*,FIN,[4.602358930772754]
122,59.166.0.0,*,*,?,*,*,FIN,[0]
123,59.166.0.0,*,*,?,*,*,CON,[0.32182014617275867]
124,59.166.0.1,*,*,?,*,*,FIN,[0]
125,59.166.0.1,*,*,?,*,*,CON,[0.0716574363900016]
126,59.166.0.2,*,*,?,*,*,CON,[0.96589057683259]
127,59.166.0.2,*,*,?,*,*,FIN,[0]
128,59.166.0.3,*,*,?,*,*,FIN,[0]
129,59.166.0.3,*,*,?,*,*,CON,[0.44679793260119144]
130,59.166.0.4,*,*,?,*,*,FIN,[0]
131,59.166.0.4,*,*,?,*,*,CON,[0]
132,59.166.0.5,*,*,?,*,*,FIN,[0.28507150897760974]
133,59.166.0.5,*,*,?,*,*,CON,[0]
134,59.166.0.6,*,*,?,*,*,CON,[0]
135,59.166.0.6,*,*,?,*,*,FIN,[0]
136,59.166.0.7,*,*,?,*,*,FIN,[0]
137,59.166.0.7,*,*,?,*,*,CON,[0.7356982228368036]
138,59.166.0.8,*,*,?,*,*,FIN,[0]
139,59.166.0.8,*,*,?,*,*,CON,[0.36092837653330023]
140,59.166.0.9,*,*,?,*,*,CON,[0]
141,59.166.0.9,*,*,?,*,*,FIN,[0]
