index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
34,59.166.0.1,*,*,6881,*,tcp,*,[0.8783898365348428]
35,59.166.0.1,*,*,80,*,tcp,*,[0.7628792496685531]
36,59.166.0.2,*,*,111,*,udp,*,[1.2283646776998947]
37,59.166.0.2,*,*,143,*,tcp,*,[0.9766121489812175]
38,59.166.0.2,*,*,21,*,tcp,*,[0]
39,59.166.0.2,*,*,22,*,tcp,*,[0.9542663336466534]
40,59.166.0.2,*,*,25,*,tcp,*,[0]
41,59.166.0.2,*,*,5190,*,tcp,*,[0]
42,59.166.0.2,*,*,53,*,udp,*,[0.9890231045377543]
43,59.166.0.2,*,*,6881,*,tcp,*,[0.609013670090809]
44,59.166.0.2,*,*,80,*,tcp,*,[1.6510123853678047]
45,59.166.0.3,*,*,111,*,udp,*,[0.49870745152152934]
46,59.166.0.3,*,*,143,*,tcp,*,[0]
47,59.166.0.3,*,*,21,*,tcp,*,[1.878475309682589]
48,59.166.0.3,*,*,22,*,tcp,*,[1.1896282992256662]
49,59.166.0.3,*,*,25,*,tcp,*,[1.2144114522018317]
50,59.166.0.3,*,*,5190,*,tcp,*,[0]
51,59.166.0.3,*,*,53,*,udp,*,[1.6267217326442165]
52,59.166.0.3,*,*,6881,*,tcp,*,[0.1287876579587506]
53,59.166.0.3,*,*,80,*,tcp,*,[1.8719331773381096]
54,59.166.0.4,*,*,111,*,udp,*,[0]
55,59.166.0.4,*,*,143,*,tcp,*,[0]
56,59.166.0.4,*,*,21,*,tcp,*,[0]
57,59.166.0.4,*,*,22,*,tcp,*,[0.7610556441446287]
58,59.166.0.4,*,*,25,*,tcp,*,[0]
59,59.166.0.4,*,*,5190,*,tcp,*,[0]
60,59.166.0.4,*,*,53,*,udp,*,[0.0028167896554732695]
61,59.166.0.4,*,*,6881,*,tcp,*,[1.4904460749011463]
62,59.166.0.4,*,*,80,*,tcp,*,[0.6520071356913564]
63,59.166.0.5,*,*,111,*,udp,*,[0]
64,59.166.0.5,*,*,143,*,tcp,*,[0.026077591960305416]
65,59.166.0.5,*,*,21,*,tcp,*,[0.07715167498104568]
66,59.166.0.5,*,*,22,*,tcp,*,[1.0625592962581036]
67,59.166.0.5,*,*,25,*,tcp,*,[0.6457920030768874]
68,59.166.0.5,*,*,5190,*,tcp,*,[0]
69,59.166.0.5,*,*,53,*,udp,*,[1.7938386594362987]
70,59.166.0.5,*,*,6881,*,tcp,*,[1.0360668989742643]
71,59.166.0.5,*,*,80,*,tcp,*,[1.9162783091054534]
72,59.166.0.6,*,*,111,*,udp,*,[0]
73,59.166.0.6,*,*,143,*,tcp,*,[0.9559826839508113]
74,59.166.0.6,*,*,21,*,tcp,*,[0.1952627673695925]
75,59.166.0.6,*,*,22,*,tcp,*,[0]
76,59.166.0.6,*,*,25,*,tcp,*,[2.4789475427261456]
77,59.166.0.6,*,*,5190,*,tcp,*,[0]
78,59.166.0.6,*,*,53,*,udp,*,[2.3274988365589757]
79,59.166.0.6,*,*,6881,*,tcp,*,[0.7127538602455024]
80,59.166.0.6,*,*,80,*,tcp,*,[1.5521940135322108]
81,59.166.0.7,*,*,111,*,udp,*,[0.9521952264734376]
82,59.166.0.7,*,*,143,*,tcp,*,[0.3378903723583691]
83,59.166.0.7,*,*,21,*,tcp,*,[0.969635410432917]
84,59.166.0.7,*,*,22,*,tcp,*,[0.8871683400080876]
85,59.166.0.7,*,*,25,*,tcp,*,[0]
86,59.166.0.7,*,*,5190,*,tcp,*,[0]
87,59.166.0.7,*,*,53,*,udp,*,[0.3393698962332971]
88,59.166.0.7,*,*,6881,*,tcp,*,[0.6339308132984466]
89,59.166.0.7,*,*,80,*,tcp,*,[0.4189203160011356]
90,59.166.0.8,*,*,111,*,udp,*,[0.5737577485973723]
91,59.166.0.8,*,*,143,*,tcp,*,[2.179364633627416]
92,59.166.0.8,*,*,21,*,tcp,*,[0.6695183867003729]
93,59.166.0.8,*,*,22,*,tcp,*,[0.8283148868400639]
94,59.166.0.8,*,*,25,*,tcp,*,[2.8018652897304697]
95,59.166.0.8,*,*,5190,*,tcp,*,[0]
96,59.166.0.8,*,*,53,*,udp,*,[3.2663633495503945]
97,59.166.0.8,*,*,6881,*,tcp,*,[1.1706001477724797]
98,59.166.0.8,*,*,80,*,tcp,*,[2.3949918086112763]
99,59.166.0.9,*,*,111,*,udp,*,[0]
100,59.166.0.9,*,*,143,*,tcp,*,[0]
101,59.166.0.9,*,*,21,*,tcp,*,[0]
102,59.166.0.9,*,*,22,*,tcp,*,[0.7601740832901279]
103,59.166.0.9,*,*,25,*,tcp,*,[0]
104,59.166.0.9,*,*,5190,*,tcp,*,[0]
105,59.166.0.9,*,*,53,*,udp,*,[0.24656448378672102]
106,59.166.0.9,*,*,6881,*,tcp,*,[0.7687401459765861]
107,59.166.0.9,*,*,80,*,tcp,*,[0.8429741047868882]
108,?,*,*,53,*,udp,*,[1.3600584644493245]
109,?,*,*,?,*,?,*,[10]
110,175.45.176.0,*,*,?,*,tcp,*,[1.7788803286965957]
111,?,*,*,21,*,tcp,*,[1.15614662603216]
112,?,*,*,445,*,tcp,*,[0.3512626170571889]
113,?,*,*,80,*,tcp,*,[2.4118937026872294]
114,175.45.176.1,*,*,?,*,tcp,*,[10]
115,175.45.176.1,*,*,?,*,udp,*,[10]
116,175.45.176.2,*,*,?,*,tcp,*,[1.065789874079461]
117,175.45.176.2,*,*,?,*,udp,*,[1.411843210486106]
118,?,*,*,520,*,udp,*,[0.43832472379704074]
119,175.45.176.3,*,*,?,*,tcp,*,[0.41972430511392606]
120,59.166.0.0,*,*,?,*,tcp,*,[0]
121,59.166.0.0,*,*,?,*,udp,*,[0.47599619204569565]
122,59.166.0.1,*,*,?,*,tcp,*,[0]
123,59.166.0.1,*,*,?,*,udp,*,[0.15734350137733208]
124,59.166.0.2,*,*,?,*,udp,*,[1.2862562490249962]
125,59.166.0.2,*,*,?,*,tcp,*,[0]
126,59.166.0.3,*,*,?,*,tcp,*,[0]
127,59.166.0.3,*,*,?,*,udp,*,[0.503621627273354]
128,59.166.0.4,*,*,?,*,tcp,*,[0]
129,59.166.0.4,*,*,?,*,udp,*,[0]
130,59.166.0.5,*,*,?,*,tcp,*,[0.28507150897760974]
131,59.166.0.5,*,*,?,*,udp,*,[0]
132,59.166.0.6,*,*,?,*,udp,*,[0]
133,59.166.0.6,*,*,?,*,tcp,*,[0]
134,59.166.0.7,*,*,?,*,tcp,*,[0]
135,59.166.0.7,*,*,?,*,udp,*,[0.8046633159712275]
136,59.166.0.8,*,*,?,*,tcp,*,[0]
137,59.166.0.8,*,*,?,*,udp,*,[0.4929417815934068]
138,59.166.0.9,*,*,?,*,udp,*,[0]
139,59.166.0.9,*,*,?,*,tcp,*,[0]
