index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
32,59.166.0.1,*,*,53,dns,*,CON,[0.22783061052287043]
33,59.166.0.1,*,*,6881,unknown,*,FIN,[0.8929409871608263]
34,59.166.0.1,*,*,80,http,*,FIN,[0.8241370227527873]
35,59.166.0.2,*,*,111,unknown,*,CON,[1.2283646776998947]
36,59.166.0.2,*,*,143,unknown,*,FIN,[0.9766121489812175]
37,59.166.0.2,*,*,21,ftp,*,FIN,[0]
38,59.166.0.2,*,*,22,ssh,*,FIN,[0.9591682904174913]
39,59.166.0.2,*,*,25,smtp,*,FIN,[0]
40,59.166.0.2,*,*,5190,unknown,*,FIN,[0]
41,59.166.0.2,*,*,53,dns,*,CON,[0.9890231045377543]
42,59.166.0.2,*,*,6881,unknown,*,FIN,[0.616667424556498]
43,59.166.0.2,*,*,80,http,*,FIN,[1.726063834819281]
44,59.166.0.3,*,*,111,unknown,*,CON,[0.49870745152152934]
45,59.166.0.3,*,*,143,unknown,*,FIN,[0]
46,59.166.0.3,*,*,21,ftp,*,FIN,[1.8922312183631782]
47,59.166.0.3,*,*,22,ssh,*,FIN,[1.1931195980504437]
48,59.166.0.3,*,*,25,smtp,*,FIN,[1.2144114522018317]
49,59.166.0.3,*,*,5190,unknown,*,FIN,[0]
50,59.166.0.3,*,*,53,dns,*,CON,[1.6267217326442165]
51,59.166.0.3,*,*,6881,unknown,*,FIN,[0.1287876579587506]
52,59.166.0.3,*,*,80,http,*,FIN,[1.9312649302184484]
53,59.166.0.4,*,*,111,unknown,*,CON,[0]
54,59.166.0.4,*,*,143,unknown,*,FIN,[0]
55,59.166.0.4,*,*,21,ftp,*,FIN,[0]
56,59.166.0.4,*,*,22,ssh,*,FIN,[0.7610556441446287]
57,59.166.0.4,*,*,25,smtp,*,FIN,[0]
58,59.166.0.4,*,*,5190,unknown,*,FIN,[0]
59,59.166.0.4,*,*,53,dns,*,CON,[0.0028167896554732695]
60,59.166.0.4,*,*,6881,unknown,*,FIN,[1.5001386059405728]
61,59.166.0.4,*,*,80,http,*,FIN,[0.7224700253594584]
62,59.166.0.5,*,*,111,unknown,*,CON,[0]
63,59.166.0.5,*,*,143,unknown,*,FIN,[0.026077591960305416]
64,59.166.0.5,*,*,21,ftp,*,FIN,[0.09262793024644629]
65,59.166.0.5,*,*,22,ssh,*,FIN,[1.0625592962581036]
66,59.166.0.5,*,*,25,smtp,*,FIN,[0.6457920030768874]
67,59.166.0.5,*,*,5190,unknown,*,FIN,[0]
68,59.166.0.5,*,*,53,dns,*,CON,[1.7938386594362987]
69,59.166.0.5,*,*,6881,unknown,*,FIN,[1.0386623966189246]
70,59.166.0.5,*,*,80,http,*,FIN,[1.9338398432133375]
71,59.166.0.6,*,*,111,unknown,*,CON,[0]
72,59.166.0.6,*,*,143,unknown,*,FIN,[0.9559826839508113]
73,59.166.0.6,*,*,21,ftp,*,FIN,[0.1952627673695925]
74,59.166.0.6,*,*,22,ssh,*,FIN,[0]
75,59.166.0.6,*,*,25,smtp,*,FIN,[2.4789475427261456]
76,59.166.0.6,*,*,5190,unknown,*,FIN,[0]
77,59.166.0.6,*,*,53,dns,*,CON,[2.3274988365589757]
78,59.166.0.6,*,*,6881,unknown,*,FIN,[0.7155740325351911]
79,59.166.0.6,*,*,80,http,*,FIN,[1.594445576195235]
80,59.166.0.7,*,*,111,unknown,*,CON,[0.9521952264734376]
81,59.166.0.7,*,*,143,unknown,*,FIN,[0.3568732135731648]
82,59.166.0.7,*,*,21,ftp,*,FIN,[0.969635410432917]
83,59.166.0.7,*,*,22,ssh,*,FIN,[0.8871683400080876]
84,59.166.0.7,*,*,25,smtp,*,FIN,[0]
85,59.166.0.7,*,*,5190,unknown,*,FIN,[0]
86,59.166.0.7,*,*,53,dns,*,CON,[0.3393698962332971]
87,59.166.0.7,*,*,6881,unknown,*,FIN,[0.6339308132984466]
88,59.166.0.7,*,*,80,http,*,FIN,[0.4569692055319336]
89,59.166.0.8,*,*,111,unknown,*,CON,[0.5737577485973723]
90,59.166.0.8,*,*,143,unknown,*,FIN,[2.192031021678296]
91,59.166.0.8,*,*,21,ftp,*,FIN,[0.6930369309187363]
92,59.166.0.8,*,*,22,ssh,*,FIN,[0.8358339875334192]
93,59.166.0.8,*,*,25,smtp,*,FIN,[2.8018652897304697]
94,59.166.0.8,*,*,5190,unknown,*,FIN,[0]
95,59.166.0.8,*,*,53,dns,*,CON,[3.2663633495503945]
96,59.166.0.8,*,*,6881,unknown,*,FIN,[1.1795816252013385]
97,59.166.0.8,*,*,80,http,*,FIN,[2.4673333556157115]
98,59.166.0.9,*,*,111,unknown,*,CON,[0]
99,59.166.0.9,*,*,143,unknown,*,FIN,[0]
100,59.166.0.9,*,*,21,ftp,*,FIN,[0]
101,59.166.0.9,*,*,22,ssh,*,FIN,[0.7861669665943345]
102,59.166.0.9,*,*,25,smtp,*,FIN,[0]
103,59.166.0.9,*,*,5190,unknown,*,FIN,[0]
104,59.166.0.9,*,*,53,dns,*,CON,[0.24656448378672102]
105,59.166.0.9,*,*,6881,unknown,*,FIN,[0.7746938010216959]
106,59.166.0.9,*,*,80,http,*,FIN,[0.8754969855990273]
107,?,*,*,53,dns,*,INT,[1.359754598761527]
108,?,*,*,?,?,*,?,[5.804765436532547]
109,?,*,*,0,unknown,*,INT,[10]
110,175.45.176.0,*,*,?,unknown,*,FIN,[2.242600289883129]
111,?,*,*,21,ftp,*,FIN,[1.429107471847976]
112,?,*,*,445,unknown,*,FIN,[3.530525571017264]
113,?,*,*,80,http,*,FIN,[4.880540433487959]
114,175.45.176.1,*,*,?,unknown,*,INT,[10]
115,175.45.176.1,*,*,?,unknown,*,FIN,[6.99931104519645]
116,175.45.176.2,*,*,?,unknown,*,INT,[2.1249853251806936]
117,175.45.176.2,*,*,?,unknown,*,FIN,[8.130146640381373]
118,?,*,*,520,unknown,*,INT,[0.44367590097101933]
119,175.45.176.3,*,*,?,unknown,*,FIN,[1.1793383626903715]
120,59.166.0.0,*,*,?,unknown,*,FIN,[10]
121,59.166.0.0,*,*,?,unknown,*,CON,[10]
122,59.166.0.1,*,*,?,unknown,*,FIN,[10]
123,59.166.0.1,*,*,?,unknown,*,CON,[10]
124,59.166.0.2,*,*,?,unknown,*,CON,[10]
125,59.166.0.2,*,*,?,unknown,*,FIN,[10]
126,59.166.0.3,*,*,?,unknown,*,FIN,[10]
127,59.166.0.3,*,*,?,unknown,*,CON,[10]
128,59.166.0.4,*,*,?,unknown,*,FIN,[10]
129,59.166.0.4,*,*,?,unknown,*,CON,[10]
130,59.166.0.5,*,*,?,unknown,*,FIN,[10]
131,59.166.0.5,*,*,?,unknown,*,CON,[10]
132,59.166.0.6,*,*,?,unknown,*,CON,[10]
133,59.166.0.6,*,*,?,unknown,*,FIN,[10]
134,59.166.0.7,*,*,?,unknown,*,FIN,[10]
135,59.166.0.7,*,*,?,unknown,*,CON,[10]
136,59.166.0.8,*,*,?,unknown,*,FIN,[10]
137,59.166.0.8,*,*,?,unknown,*,CON,[10]
138,59.166.0.9,*,*,?,unknown,*,CON,[10]
139,59.166.0.9,*,*,?,unknown,*,FIN,[10]
