index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
96,59.166.0.8,*,*,6881,*,tcp,FIN,[1.1795816252013385]
97,59.166.0.8,*,*,80,*,tcp,FIN,[2.4624646444147467]
98,59.166.0.9,*,*,111,*,udp,CON,[0]
99,59.166.0.9,*,*,143,*,tcp,FIN,[0]
100,59.166.0.9,*,*,21,*,tcp,FIN,[0]
101,59.166.0.9,*,*,22,*,tcp,FIN,[0.7775419143502351]
102,59.166.0.9,*,*,25,*,tcp,FIN,[0]
103,59.166.0.9,*,*,5190,*,tcp,FIN,[0]
104,59.166.0.9,*,*,53,*,udp,CON,[0.24656448378672102]
105,59.166.0.9,*,*,6881,*,tcp,FIN,[0.7746938010216959]
106,59.166.0.9,*,*,80,*,tcp,FIN,[0.8754969855990273]
107,?,*,*,53,*,udp,INT,[1.35971339101599]
108,?,*,*,?,*,?,?,[6.441421070308885]
109,175.45.176.0,*,*,?,*,tcp,FIN,[5.199738752101285]
110,?,*,*,21,*,tcp,FIN,[1.259923894770224]
111,?,*,*,445,*,tcp,FIN,[3.219930812147369]
112,?,*,*,80,*,tcp,FIN,[4.947563271423042]
113,175.45.176.1,*,*,?,*,tcp,FIN,[9.875378589375552]
114,?,*,*,80,*,tcp,CON,[0]
115,175.45.176.2,*,*,?,*,tcp,FIN,[2.3927980602675154]
116,175.45.176.2,*,*,?,*,udp,INT,[1.4103990573952616]
117,?,*,*,520,*,udp,INT,[0.44367590097101933]
118,175.45.176.3,*,*,?,*,tcp,FIN,[4.589271825163648]
119,59.166.0.0,*,*,?,*,tcp,FIN,[10]
120,59.166.0.0,*,*,?,*,udp,CON,[10]
121,59.166.0.1,*,*,?,*,tcp,FIN,[10]
122,59.166.0.1,*,*,?,*,udp,CON,[10]
123,59.166.0.2,*,*,?,*,udp,CON,[10]
124,59.166.0.2,*,*,?,*,tcp,FIN,[10]
125,59.166.0.3,*,*,?,*,tcp,FIN,[10]
126,59.166.0.3,*,*,?,*,udp,CON,[10]
127,59.166.0.4,*,*,?,*,tcp,FIN,[10]
128,59.166.0.4,*,*,?,*,udp,CON,[10]
129,59.166.0.5,*,*,?,*,tcp,FIN,[10]
130,59.166.0.5,*,*,?,*,udp,CON,[10]
131,59.166.0.6,*,*,?,*,udp,CON,[10]
132,59.166.0.6,*,*,?,*,tcp,FIN,[10]
133,59.166.0.7,*,*,?,*,tcp,FIN,[10]
134,59.166.0.7,*,*,?,*,udp,CON,[10]
135,59.166.0.8,*,*,?,*,tcp,FIN,[10]
136,59.166.0.8,*,*,?,*,udp,CON,[10]
137,59.166.0.9,*,*,?,*,udp,CON,[10]
138,59.166.0.9,*,*,?,*,tcp,FIN,[10]
