index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
63,*,149.171.126.6,*,21,*,*,*,[0]
64,*,149.171.126.6,*,22,*,*,*,[1.1078574628453235]
65,*,149.171.126.6,*,25,*,*,*,[0.07231310663332946]
66,*,149.171.126.6,*,5190,*,*,*,[0]
67,*,149.171.126.6,*,53,*,*,*,[1.6455374612927627]
68,*,149.171.126.6,*,6881,*,*,*,[0.5829412951119085]
69,*,149.171.126.6,*,80,*,*,*,[1.2333272800849142]
70,*,149.171.126.7,*,111,*,*,*,[0.625753680210694]
71,*,149.171.126.7,*,143,*,*,*,[1.5582905051866331]
72,*,149.171.126.7,*,21,*,*,*,[0]
73,*,149.171.126.7,*,22,*,*,*,[0.48931803581344124]
74,*,149.171.126.7,*,25,*,*,*,[0.9277828327361226]
75,*,149.171.126.7,*,5190,*,*,*,[0.4059015406385155]
76,*,149.171.126.7,*,53,*,*,*,[0.025996649436708662]
77,*,149.171.126.7,*,6881,*,*,*,[1.3787738210536131]
78,*,149.171.126.7,*,80,*,*,*,[2.4667699957152758]
79,*,149.171.126.8,*,111,*,*,*,[0]
80,*,149.171.126.8,*,143,*,*,*,[0]
81,*,149.171.126.8,*,21,*,*,*,[0]
82,*,149.171.126.8,*,22,*,*,*,[0.24353248754045967]
83,*,149.171.126.8,*,25,*,*,*,[0.9693658293093829]
84,*,149.171.126.8,*,5190,*,*,*,[0.21211980072268502]
85,*,149.171.126.8,*,53,*,*,*,[1.257745330946112]
86,*,149.171.126.8,*,6881,*,*,*,[0.590528046107879]
87,*,149.171.126.8,*,80,*,*,*,[1.0555938109032734]
88,*,149.171.126.9,*,111,*,*,*,[0]
89,*,149.171.126.9,*,143,*,*,*,[0]
90,*,149.171.126.9,*,21,*,*,*,[0]
91,*,149.171.126.9,*,22,*,*,*,[1.1630427652021784]
92,*,149.171.126.9,*,25,*,*,*,[0.9947628930150405]
93,*,149.171.126.9,*,5190,*,*,*,[0]
94,*,149.171.126.9,*,53,*,*,*,[0.789580883617326]
95,*,149.171.126.9,*,6881,*,*,*,[0.8659274523664539]
96,*,149.171.126.9,*,80,*,*,*,[2.2708088849709203]
97,*,192.168.241.50,*,52233,*,*,*,[10]
98,*,224.0.0.5,*,0,*,*,*,[9.197795796483641]
99,*,149.171.126.0,*,?,*,*,*,[0]
100,*,149.171.126.1,*,?,*,*,*,[0]
101,*,?,*,0,*,*,*,[10]
102,*,?,*,?,*,*,*,[3.910284240038645]
103,*,?,*,179,*,*,*,[0]
104,*,?,*,21,*,*,*,[1.4594734377400542]
105,*,?,*,53,*,*,*,[1.8594575363285137]
106,*,?,*,80,*,*,*,[4.938976640268135]
107,*,149.171.126.14,*,?,*,*,*,[5.99534263951197]
108,*,149.171.126.15,*,?,*,*,*,[4.4580538124767175]
109,*,149.171.126.19,*,?,*,*,*,[0.32537552828319866]
110,*,149.171.126.2,*,?,*,*,*,[0.1988568687417415]
111,*,149.171.126.3,*,?,*,*,*,[0]
112,*,149.171.126.4,*,?,*,*,*,[0]
113,*,149.171.126.5,*,?,*,*,*,[0.1279814564007595]
114,*,?,*,52233,*,*,*,[2.8284271247461903]
115,*,149.171.126.6,*,?,*,*,*,[0]
116,*,149.171.126.7,*,?,*,*,*,[0]
117,*,149.171.126.8,*,?,*,*,*,[0]
118,*,149.171.126.9,*,?,*,*,*,[0]
119,*,175.45.176.1,*,?,*,*,*,[2.6186146828319083]
