index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
61,*,149.171.126.6,*,*,smtp,tcp,FIN,[0.07231310663332946]
62,*,149.171.126.6,*,*,ssh,tcp,FIN,[1.1078574628453235]
63,*,149.171.126.6,*,*,unknown,tcp,FIN,[0]
64,*,149.171.126.6,*,*,unknown,udp,CON,[0]
65,*,149.171.126.7,*,*,dns,udp,CON,[0.025996649436708662]
66,*,149.171.126.7,*,*,ftp,tcp,FIN,[0]
67,*,149.171.126.7,*,*,http,tcp,FIN,[2.699023539856301]
68,*,149.171.126.7,*,*,smtp,tcp,FIN,[0.9340042571072403]
69,*,149.171.126.7,*,*,ssh,tcp,FIN,[0.4959714226673392]
70,*,149.171.126.7,*,*,unknown,tcp,FIN,[1.1845451402808842]
71,*,149.171.126.7,*,*,unknown,udp,CON,[0.563619647260393]
72,*,149.171.126.8,*,*,dns,udp,CON,[1.257745330946112]
73,*,149.171.126.8,*,*,ftp,tcp,FIN,[0]
74,*,149.171.126.8,*,*,http,tcp,FIN,[1.0862104336945162]
75,*,149.171.126.8,*,*,smtp,tcp,FIN,[0.9693658293093829]
76,*,149.171.126.8,*,*,ssh,tcp,FIN,[0.24840891429043277]
77,*,149.171.126.8,*,*,unknown,tcp,FIN,[0]
78,*,149.171.126.8,*,*,unknown,udp,CON,[0]
79,*,149.171.126.9,*,*,dns,udp,CON,[0.789580883617326]
80,*,149.171.126.9,*,*,ftp,tcp,FIN,[0]
81,*,149.171.126.9,*,*,http,tcp,FIN,[2.3697844786410007]
82,*,149.171.126.9,*,*,smtp,tcp,FIN,[1.0131197541053893]
83,*,149.171.126.9,*,*,ssh,tcp,FIN,[1.1630427652021784]
84,*,149.171.126.9,*,*,unknown,tcp,FIN,[0]
85,*,149.171.126.9,*,*,unknown,udp,CON,[0]
86,*,192.168.241.50,*,*,unknown,icmp,ECO,[10]
87,*,224.0.0.5,*,*,unknown,ospf,REQ,[10]
88,*,?,*,*,dns,udp,INT,[1.860318567548816]
89,*,?,*,*,?,?,?,[10]
90,*,?,*,*,ftp,tcp,FIN,[10]
91,*,149.171.126.10,*,*,?,tcp,FIN,[10]
92,*,?,*,*,http,tcp,FIN,[5.027979639936079]
93,*,?,*,*,unknown,icmp,ECO,[3.200921998322399]
94,*,?,*,*,unknown,udp,INT,[2.1969170340900903]
95,*,149.171.126.11,*,*,?,tcp,FIN,[0.2776747898968631]
96,*,149.171.126.11,*,*,unknown,tcp,?,[0]
97,*,?,*,*,unknown,udp,CON,[10]
98,*,149.171.126.12,*,*,?,tcp,FIN,[3.219869504792696]
99,*,149.171.126.13,*,*,?,tcp,FIN,[3.263018171777229]
100,*,149.171.126.14,*,*,?,tcp,FIN,[10]
101,*,149.171.126.15,*,*,?,tcp,FIN,[10]
102,*,149.171.126.16,*,*,?,tcp,FIN,[10]
103,*,149.171.126.17,*,*,?,tcp,FIN,[4.009522520733433]
104,*,149.171.126.17,*,*,unknown,tcp,?,[10]
105,*,149.171.126.18,*,*,?,tcp,FIN,[2.2380952380952386]
106,*,149.171.126.18,*,*,unknown,tcp,?,[0]
107,*,149.171.126.19,*,*,?,tcp,FIN,[0]
108,*,?,*,*,unknown,tcp,FIN,[1.6816819849907814]
