index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
51,59.166.0.4,*,*,*,unknown,tcp,FIN,[0.48511969262679316]
52,59.166.0.4,*,*,*,unknown,udp,CON,[0]
53,59.166.0.5,*,*,*,dns,udp,CON,[1.7938386594362987]
54,59.166.0.5,*,*,*,ftp,tcp,FIN,[0.09262793024644629]
55,59.166.0.5,*,*,*,http,tcp,FIN,[1.9338398432133375]
56,59.166.0.5,*,*,*,smtp,tcp,FIN,[0.6457920030768874]
57,59.166.0.5,*,*,*,ssh,tcp,FIN,[1.0625592962581036]
58,59.166.0.5,*,*,*,unknown,tcp,FIN,[0.9855267417798481]
59,59.166.0.5,*,*,*,unknown,udp,CON,[0]
60,59.166.0.6,*,*,*,dns,udp,CON,[2.3274988365589757]
61,59.166.0.6,*,*,*,ftp,tcp,FIN,[0.1952627673695925]
62,59.166.0.6,*,*,*,http,tcp,FIN,[1.594445576195235]
63,59.166.0.6,*,*,*,smtp,tcp,FIN,[2.4789475427261456]
64,59.166.0.6,*,*,*,ssh,tcp,FIN,[0]
65,59.166.0.6,*,*,*,unknown,tcp,FIN,[0.10868412231458544]
66,59.166.0.6,*,*,*,unknown,udp,CON,[0]
67,59.166.0.7,*,*,*,dns,udp,CON,[0.3393698962332971]
68,59.166.0.7,*,*,*,ftp,tcp,FIN,[0.969635410432917]
69,59.166.0.7,*,*,*,http,tcp,FIN,[0.4569692055319336]
70,59.166.0.7,*,*,*,smtp,tcp,FIN,[0]
71,59.166.0.7,*,*,*,ssh,tcp,FIN,[0.8871683400080876]
72,59.166.0.7,*,*,*,unknown,tcp,FIN,[0.3848607268423345]
73,59.166.0.7,*,*,*,unknown,udp,CON,[0.8797079579460875]
74,59.166.0.8,*,*,*,dns,udp,CON,[3.2663633495503945]
75,59.166.0.8,*,*,*,ftp,tcp,FIN,[0.6930369309187363]
76,59.166.0.8,*,*,*,http,tcp,FIN,[2.4673333556157115]
77,59.166.0.8,*,*,*,smtp,tcp,FIN,[2.8018652897304697]
78,59.166.0.8,*,*,*,ssh,tcp,FIN,[0.8358339875334192]
79,59.166.0.8,*,*,*,unknown,tcp,FIN,[0.8487571029328701]
80,59.166.0.8,*,*,*,unknown,udp,CON,[0.5327522113067685]
81,59.166.0.9,*,*,*,dns,udp,CON,[0.24656448378672102]
82,59.166.0.9,*,*,*,ftp,tcp,FIN,[0]
83,59.166.0.9,*,*,*,http,tcp,FIN,[0.8754969855990273]
84,59.166.0.9,*,*,*,smtp,tcp,FIN,[0]
85,59.166.0.9,*,*,*,ssh,tcp,FIN,[0.7861669665943345]
86,59.166.0.9,*,*,*,unknown,tcp,FIN,[0]
87,59.166.0.9,*,*,*,unknown,udp,CON,[0]
88,?,*,*,*,dns,udp,INT,[1.361548180956765]
89,?,*,*,*,?,?,?,[10]
90,?,*,*,*,unknown,tcp,FIN,[2.182820625326997]
91,?,*,*,*,http,tcp,FIN,[5.028263506519209]
92,?,*,*,*,ftp,tcp,FIN,[5.601424872215227]
93,175.45.176.0,*,*,*,?,tcp,FIN,[7.4295973894852185]
94,175.45.176.0,*,*,*,unknown,?,INT,[10]
95,?,*,*,*,unknown,udp,CON,[8.082903768654761]
96,175.45.176.0,*,*,*,unknown,udp,?,[3.970428447850001]
97,175.45.176.1,*,*,*,?,tcp,FIN,[9.480507792962912]
98,175.45.176.1,*,*,*,unknown,?,INT,[10]
99,175.45.176.1,*,*,*,unknown,tcp,?,[10]
100,175.45.176.1,*,*,*,unknown,udp,?,[0.9524241471993241]
101,175.45.176.2,*,*,*,?,tcp,FIN,[1.1758278412910357]
102,?,*,*,*,unknown,icmp,ECO,[3.0983866769659336]
103,175.45.176.2,*,*,*,unknown,?,INT,[10]
104,175.45.176.2,*,*,*,unknown,udp,?,[1.9402850002906638]
105,175.45.176.3,*,*,*,?,tcp,FIN,[4.219697758409756]
106,175.45.176.3,*,*,*,unknown,?,INT,[10]
107,175.45.176.3,*,*,*,unknown,udp,?,[4.123105625617661]
