index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
93,?,*,*,*,dns,*,CON,[8.488746876271653]
94,175.45.176.0,*,*,*,?,*,INT,[10]
95,?,*,*,*,ftp,*,FIN,[5.648467430206554]
96,175.45.176.0,*,*,*,?,*,FIN,[7.482855849700524]
97,?,*,*,*,unknown,*,CON,[0]
98,175.45.176.0,*,*,*,unknown,*,?,[0]
99,175.45.176.1,*,*,*,?,*,INT,[10]
100,175.45.176.1,*,*,*,?,*,FIN,[9.378214562916243]
101,175.45.176.1,*,*,*,unknown,*,?,[10]
102,175.45.176.2,*,*,*,?,*,FIN,[1.172112597241615]
103,175.45.176.2,*,*,*,?,*,INT,[9.192388155425117]
104,175.45.176.2,*,*,*,unknown,*,?,[0]
105,?,*,*,*,unknown,*,ECO,[2.7688746209726918]
106,175.45.176.3,*,*,*,?,*,FIN,[4.220222516562765]
107,175.45.176.3,*,*,*,unknown,*,?,[0.6058441737365519]
