index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
26,59.166.0.0,149.171.126.7,*,*,*,tcp,FIN,[0.9800653398673927]
27,59.166.0.0,149.171.126.7,*,*,*,udp,CON,[0.10884482237494562]
28,59.166.0.0,149.171.126.8,*,*,*,tcp,FIN,[0.8751688374352424]
29,59.166.0.0,149.171.126.8,*,*,*,udp,CON,[1.3584619503320348]
30,59.166.0.0,149.171.126.9,*,*,*,tcp,FIN,[0.5352690063415153]
31,59.166.0.0,149.171.126.9,*,*,*,udp,CON,[0.24312004907651524]
32,59.166.0.1,149.171.126.0,*,*,*,tcp,FIN,[0.9522278322265564]
33,59.166.0.1,149.171.126.0,*,*,*,udp,CON,[1.0722769352856538]
34,59.166.0.1,149.171.126.1,*,*,*,tcp,FIN,[1.1641533171115832]
35,59.166.0.1,149.171.126.1,*,*,*,udp,CON,[1.6018431800957678]
36,59.166.0.1,149.171.126.2,*,*,*,tcp,FIN,[0]
37,59.166.0.1,149.171.126.2,*,*,*,udp,CON,[0]
38,59.166.0.1,149.171.126.3,*,*,*,tcp,FIN,[0]
39,59.166.0.1,149.171.126.3,*,*,*,udp,CON,[0]
40,59.166.0.1,149.171.126.4,*,*,*,tcp,FIN,[0.15158208033135173]
41,59.166.0.1,149.171.126.4,*,*,*,udp,CON,[0]
42,59.166.0.1,149.171.126.5,*,*,*,tcp,FIN,[1.6044919954016876]
43,59.166.0.1,149.171.126.5,*,*,*,udp,CON,[0]
44,59.166.0.1,149.171.126.6,*,*,*,tcp,FIN,[0.41339684475023275]
45,59.166.0.1,149.171.126.6,*,*,*,udp,CON,[1.3940674133540867]
46,59.166.0.1,149.171.126.7,*,*,*,tcp,FIN,[2.049546082658848]
47,59.166.0.1,149.171.126.7,*,*,*,udp,CON,[0]
48,59.166.0.1,149.171.126.8,*,*,*,tcp,FIN,[0]
49,59.166.0.1,149.171.126.8,*,*,*,udp,CON,[0]
50,59.166.0.1,149.171.126.9,*,*,*,tcp,FIN,[0]
51,59.166.0.1,149.171.126.9,*,*,*,udp,CON,[0]
52,59.166.0.2,149.171.126.0,*,*,*,tcp,FIN,[0]
53,59.166.0.2,149.171.126.0,*,*,*,udp,CON,[0]
54,59.166.0.2,149.171.126.1,*,*,*,tcp,FIN,[0.966534361509425]
55,59.166.0.2,149.171.126.1,*,*,*,udp,CON,[0.44077993474798094]
56,59.166.0.2,149.171.126.2,*,*,*,tcp,FIN,[0.6017919461447621]
57,59.166.0.2,149.171.126.2,*,*,*,udp,CON,[1.678013108188127]
58,59.166.0.2,149.171.126.3,*,*,*,tcp,FIN,[0]
59,59.166.0.2,149.171.126.3,*,*,*,udp,CON,[0.2949166961828725]
60,59.166.0.2,149.171.126.4,*,*,*,tcp,FIN,[0]
61,59.166.0.2,149.171.126.4,*,*,*,udp,CON,[0.6232055147572815]
62,59.166.0.2,149.171.126.5,*,*,*,tcp,FIN,[0.5752484613317143]
63,59.166.0.2,149.171.126.5,*,*,*,udp,CON,[1.0778092513308404]
64,59.166.0.2,149.171.126.6,*,*,*,tcp,FIN,[0.9127315038137286]
65,59.166.0.2,149.171.126.6,*,*,*,udp,CON,[3.000775093670083]
66,59.166.0.2,149.171.126.7,*,*,*,tcp,FIN,[0]
67,59.166.0.2,149.171.126.7,*,*,*,udp,CON,[0.16954759048627194]
68,59.166.0.2,149.171.126.8,*,*,*,tcp,FIN,[0]
69,59.166.0.2,149.171.126.8,*,*,*,udp,CON,[0]
70,59.166.0.2,149.171.126.9,*,*,*,tcp,FIN,[0.27868119868519536]
71,59.166.0.2,149.171.126.9,*,*,*,udp,CON,[0.6520056674450309]
72,59.166.0.3,149.171.126.0,*,*,*,tcp,FIN,[1.4331536834885508]
73,59.166.0.3,149.171.126.0,*,*,*,udp,CON,[2.8149445897705094]
74,59.166.0.3,149.171.126.1,*,*,*,tcp,FIN,[1.1807610166930664]
75,59.166.0.3,149.171.126.1,*,*,*,udp,CON,[0.9503288904374102]
76,59.166.0.3,149.171.126.2,*,*,*,tcp,FIN,[0]
77,59.166.0.3,149.171.126.2,*,*,*,udp,CON,[0.15938566667850718]
78,59.166.0.3,149.171.126.3,*,*,*,tcp,FIN,[0]
79,59.166.0.3,149.171.126.3,*,*,*,udp,CON,[0.42875839836419083]
80,59.166.0.3,149.171.126.4,*,*,*,tcp,FIN,[0]
81,59.166.0.3,149.171.126.4,*,*,*,udp,CON,[1.717911380774667]
82,59.166.0.3,149.171.126.5,*,*,*,tcp,FIN,[1.0158240106256806]
83,59.166.0.3,149.171.126.5,*,*,*,udp,CON,[1.294049473895785]
84,59.166.0.3,149.171.126.6,*,*,*,tcp,FIN,[0]
85,59.166.0.3,149.171.126.6,*,*,*,udp,CON,[1.535380452020179]
86,59.166.0.3,149.171.126.7,*,*,*,tcp,FIN,[0.8469149218483634]
87,59.166.0.3,149.171.126.7,*,*,*,udp,CON,[0]
88,59.166.0.3,149.171.126.8,*,*,*,tcp,FIN,[0]
89,59.166.0.3,149.171.126.8,*,*,*,udp,CON,[0]
90,59.166.0.3,149.171.126.9,*,*,*,tcp,FIN,[0.7092083588222039]
91,59.166.0.3,149.171.126.9,*,*,*,udp,CON,[0]
92,59.166.0.4,149.171.126.0,*,*,*,tcp,FIN,[1.7544815351038998]
93,59.166.0.4,149.171.126.0,*,*,*,udp,CON,[0]
94,59.166.0.4,149.171.126.1,*,*,*,tcp,FIN,[0]
95,59.166.0.4,149.171.126.1,*,*,*,udp,CON,[0]
96,59.166.0.4,149.171.126.2,*,*,*,tcp,FIN,[1.5079056390163446]
97,59.166.0.4,149.171.126.2,*,*,*,udp,CON,[1.1787554313262674]
98,59.166.0.4,149.171.126.3,*,*,*,tcp,FIN,[2.0401110869290022]
99,59.166.0.4,149.171.126.3,*,*,*,udp,CON,[0]
100,59.166.0.4,149.171.126.4,*,*,*,tcp,FIN,[0]
101,59.166.0.4,149.171.126.4,*,*,*,udp,CON,[0]
102,59.166.0.4,149.171.126.5,*,*,*,tcp,FIN,[1.5395728844175613]
103,59.166.0.4,149.171.126.5,*,*,*,udp,CON,[0.2291927879724628]
104,59.166.0.4,149.171.126.6,*,*,*,tcp,FIN,[0.5912336525260592]
105,59.166.0.4,149.171.126.6,*,*,*,udp,CON,[0]
106,59.166.0.4,149.171.126.7,*,*,*,tcp,FIN,[0]
107,59.166.0.4,149.171.126.7,*,*,*,udp,CON,[0.7378989446775706]
108,59.166.0.4,149.171.126.8,*,*,*,tcp,FIN,[0]
109,59.166.0.4,149.171.126.8,*,*,*,udp,CON,[0.16531276235835482]
110,59.166.0.4,149.171.126.9,*,*,*,tcp,FIN,[0.19664473018628031]
111,59.166.0.4,149.171.126.9,*,*,*,udp,CON,[0]
112,59.166.0.5,149.171.126.0,*,*,*,tcp,FIN,[0]
113,59.166.0.5,149.171.126.0,*,*,*,udp,CON,[0.9294825193198875]
114,59.166.0.5,149.171.126.1,*,*,*,tcp,FIN,[2.0072784721903623]
115,59.166.0.5,149.171.126.1,*,*,*,udp,CON,[0.17645389383070378]
116,59.166.0.5,149.171.126.2,*,*,*,tcp,FIN,[0.6997813524856855]
117,59.166.0.5,149.171.126.2,*,*,*,udp,CON,[1.757964385696065]
118,59.166.0.5,149.171.126.3,*,*,*,tcp,FIN,[0.729376891026731]
119,59.166.0.5,149.171.126.3,*,*,*,udp,CON,[0]
120,59.166.0.5,149.171.126.4,*,*,*,tcp,FIN,[1.5395344142277585]
121,59.166.0.5,149.171.126.4,*,*,*,udp,CON,[1.295100374168647]
122,59.166.0.5,149.171.126.5,*,*,*,tcp,FIN,[1.9557915549665024]
123,59.166.0.5,149.171.126.5,*,*,*,udp,CON,[0]
124,59.166.0.5,149.171.126.6,*,*,*,tcp,FIN,[0.19195870608684207]
125,59.166.0.5,149.171.126.6,*,*,*,udp,CON,[0]
126,59.166.0.5,149.171.126.7,*,*,*,tcp,FIN,[2.2586265136633368]
127,59.166.0.5,149.171.126.7,*,*,*,udp,CON,[0]
128,59.166.0.5,149.171.126.8,*,*,*,tcp,FIN,[1.1519849077051698]
129,59.166.0.5,149.171.126.8,*,*,*,udp,CON,[3.6126043625299]
130,59.166.0.5,149.171.126.9,*,*,*,tcp,FIN,[1.2636989385868473]
131,59.166.0.5,149.171.126.9,*,*,*,udp,CON,[2.230615411613116]
132,59.166.0.6,149.171.126.0,*,*,*,tcp,FIN,[0]
133,59.166.0.6,149.171.126.0,*,*,*,udp,CON,[1.0158877154019592]
134,59.166.0.6,149.171.126.1,*,*,*,tcp,FIN,[0.7376244807368748]
135,59.166.0.6,149.171.126.1,*,*,*,udp,CON,[0]
136,59.166.0.6,149.171.126.2,*,*,*,tcp,FIN,[0.8756581690339593]
137,59.166.0.6,149.171.126.2,*,*,*,udp,CON,[2.6752037501895014]
138,59.166.0.6,149.171.126.3,*,*,*,tcp,FIN,[0.37216981461094434]
139,59.166.0.6,149.171.126.3,*,*,*,udp,CON,[0]
140,59.166.0.6,149.171.126.4,*,*,*,tcp,FIN,[0]
141,59.166.0.6,149.171.126.4,*,*,*,udp,CON,[0.750037502812734]
142,59.166.0.6,149.171.126.5,*,*,*,tcp,FIN,[0.9300848222491812]
143,59.166.0.6,149.171.126.5,*,*,*,udp,CON,[4.636415380117202]
144,59.166.0.6,149.171.126.6,*,*,*,tcp,FIN,[0]
145,59.166.0.6,149.171.126.6,*,*,*,udp,CON,[0]
146,59.166.0.6,149.171.126.7,*,*,*,tcp,FIN,[1.2694894893122932]
147,59.166.0.6,149.171.126.7,*,*,*,udp,CON,[0]
148,59.166.0.6,149.171.126.8,*,*,*,tcp,FIN,[0]
149,59.166.0.6,149.171.126.8,*,*,*,udp,CON,[0]
150,59.166.0.6,149.171.126.9,*,*,*,tcp,FIN,[0.8129406939154452]
151,59.166.0.6,149.171.126.9,*,*,*,udp,CON,[0.013013378122566418]
152,59.166.0.7,149.171.126.0,*,*,*,tcp,FIN,[0]
153,59.166.0.7,149.171.126.0,*,*,*,udp,CON,[0.8428158549251855]
154,59.166.0.7,149.171.126.1,*,*,*,tcp,FIN,[1.3984517843871298]
155,59.166.0.7,149.171.126.1,*,*,*,udp,CON,[1.5150774718454043]
156,59.166.0.7,149.171.126.2,*,*,*,tcp,FIN,[0.38084008199525493]
157,59.166.0.7,149.171.126.2,*,*,*,udp,CON,[0.1500818892451401]
158,59.166.0.7,149.171.126.3,*,*,*,tcp,FIN,[0]
159,59.166.0.7,149.171.126.3,*,*,*,udp,CON,[0]
160,59.166.0.7,149.171.126.4,*,*,*,tcp,FIN,[0.9777428594620604]
161,59.166.0.7,149.171.126.4,*,*,*,udp,CON,[1.3857174192299977]
162,59.166.0.7,149.171.126.5,*,*,*,tcp,FIN,[1.0515890923346733]
163,59.166.0.7,149.171.126.5,*,*,*,udp,CON,[0.21254120991674885]
164,59.166.0.7,149.171.126.6,*,*,*,tcp,FIN,[0.009851380077989037]
165,59.166.0.7,149.171.126.6,*,*,*,udp,CON,[0]
166,59.166.0.7,149.171.126.7,*,*,*,tcp,FIN,[0.9254896267654951]
167,59.166.0.7,149.171.126.7,*,*,*,udp,CON,[1.0076108735908151]
168,59.166.0.7,149.171.126.8,*,*,*,tcp,FIN,[0]
169,59.166.0.7,149.171.126.8,*,*,*,udp,CON,[0]
170,59.166.0.7,149.171.126.9,*,*,*,tcp,FIN,[0.31196065786376714]
171,59.166.0.7,149.171.126.9,*,*,*,udp,CON,[0.08801485601595362]
172,59.166.0.8,149.171.126.0,*,*,*,tcp,FIN,[1.1511350344002702]
173,59.166.0.8,149.171.126.0,*,*,*,udp,CON,[0.9639318999421386]
174,59.166.0.8,149.171.126.1,*,*,*,tcp,FIN,[0]
175,59.166.0.8,149.171.126.1,*,*,*,udp,CON,[0.9489949984160239]
176,59.166.0.8,149.171.126.2,*,*,*,tcp,FIN,[1.0024580127208587]
177,59.166.0.8,149.171.126.2,*,*,*,udp,CON,[2.3823041649479517]
178,59.166.0.8,149.171.126.3,*,*,*,tcp,FIN,[0.8905472636815923]
179,59.166.0.8,149.171.126.3,*,*,*,udp,CON,[0]
180,59.166.0.8,149.171.126.4,*,*,*,tcp,FIN,[1.7170936671123809]
181,59.166.0.8,149.171.126.4,*,*,*,udp,CON,[0.4224524549534133]
182,59.166.0.8,149.171.126.5,*,*,*,tcp,FIN,[2.2921342844392694]
183,59.166.0.8,149.171.126.5,*,*,*,udp,CON,[0.47869278638533325]
184,59.166.0.8,149.171.126.6,*,*,*,tcp,FIN,[0.6781103656115668]
185,59.166.0.8,149.171.126.6,*,*,*,udp,CON,[2.7943878495117564]
186,59.166.0.8,149.171.126.7,*,*,*,tcp,FIN,[1.3129421734659719]
187,59.166.0.8,149.171.126.7,*,*,*,udp,CON,[2.83346950872732]
188,59.166.0.8,149.171.126.8,*,*,*,tcp,FIN,[1.230681041966339]
189,59.166.0.8,149.171.126.8,*,*,*,udp,CON,[0.7701938641577649]
190,59.166.0.8,149.171.126.9,*,*,*,tcp,FIN,[0.24220193679066943]
191,59.166.0.8,149.171.126.9,*,*,*,udp,CON,[0.3535533905932744]
192,59.166.0.9,149.171.126.0,*,*,*,tcp,FIN,[0]
193,59.166.0.9,149.171.126.0,*,*,*,udp,CON,[0]
194,59.166.0.9,149.171.126.1,*,*,*,tcp,FIN,[0.09203579866168446]
195,59.166.0.9,149.171.126.1,*,*,*,udp,CON,[0]
196,59.166.0.9,149.171.126.2,*,*,*,tcp,FIN,[0]
197,59.166.0.9,149.171.126.2,*,*,*,udp,CON,[0]
198,59.166.0.9,149.171.126.3,*,*,*,tcp,FIN,[0.929506277034556]
199,59.166.0.9,149.171.126.3,*,*,*,udp,CON,[0.23925507445863167]
200,59.166.0.9,149.171.126.4,*,*,*,tcp,FIN,[0]
201,59.166.0.9,149.171.126.4,*,*,*,udp,CON,[0]
202,59.166.0.9,149.171.126.5,*,*,*,tcp,FIN,[1.355084804686981]
203,59.166.0.9,149.171.126.5,*,*,*,udp,CON,[0]
204,59.166.0.9,149.171.126.6,*,*,*,tcp,FIN,[0]
205,59.166.0.9,149.171.126.6,*,*,*,udp,CON,[0]
206,59.166.0.9,149.171.126.7,*,*,*,tcp,FIN,[1.6029308347018523]
207,59.166.0.9,149.171.126.7,*,*,*,udp,CON,[0]
208,59.166.0.9,149.171.126.8,*,*,*,tcp,FIN,[1.3161695960241144]
209,59.166.0.9,149.171.126.8,*,*,*,udp,CON,[0]
210,59.166.0.9,149.171.126.9,*,*,*,tcp,FIN,[0]
211,59.166.0.9,149.171.126.9,*,*,*,udp,CON,[1.5863181066610457]
212,?,?,*,*,*,?,?,[1.6378192967471399]
213,175.45.176.0,?,*,*,*,tcp,FIN,[1.2616047030912312]
214,?,149.171.126.19,*,*,*,tcp,FIN,[0]
215,?,149.171.126.15,*,*,*,tcp,FIN,[5.272081241870683]
216,175.45.176.3,?,*,*,*,tcp,FIN,[3.81585606577715]
