index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
77,59.166.0.6,*,*,53,dns,udp,CON,[2.3274988365589757]
78,59.166.0.6,*,*,6881,unknown,tcp,FIN,[0.7155740325351911]
79,59.166.0.6,*,*,80,http,tcp,FIN,[1.594445576195235]
80,59.166.0.7,*,*,111,unknown,udp,CON,[0.9521952264734376]
81,59.166.0.7,*,*,143,unknown,tcp,FIN,[0.3568732135731648]
82,59.166.0.7,*,*,21,ftp,tcp,FIN,[0.969635410432917]
83,59.166.0.7,*,*,22,ssh,tcp,FIN,[0.8871683400080876]
84,59.166.0.7,*,*,25,smtp,tcp,FIN,[0]
85,59.166.0.7,*,*,5190,unknown,tcp,FIN,[0]
86,59.166.0.7,*,*,53,dns,udp,CON,[0.3393698962332971]
87,59.166.0.7,*,*,6881,unknown,tcp,FIN,[0.6339308132984466]
88,59.166.0.7,*,*,80,http,tcp,FIN,[0.4569692055319336]
89,59.166.0.8,*,*,111,unknown,udp,CON,[0.5737577485973723]
90,59.166.0.8,*,*,143,unknown,tcp,FIN,[2.192031021678296]
91,59.166.0.8,*,*,21,ftp,tcp,FIN,[0.6930369309187363]
92,59.166.0.8,*,*,22,ssh,tcp,FIN,[0.8358339875334192]
93,59.166.0.8,*,*,25,smtp,tcp,FIN,[2.8018652897304697]
94,59.166.0.8,*,*,5190,unknown,tcp,FIN,[0]
95,59.166.0.8,*,*,53,dns,udp,CON,[3.2663633495503945]
96,59.166.0.8,*,*,6881,unknown,tcp,FIN,[1.1795816252013385]
97,59.166.0.8,*,*,80,http,tcp,FIN,[2.4673333556157115]
98,59.166.0.9,*,*,111,unknown,udp,CON,[0]
99,59.166.0.9,*,*,143,unknown,tcp,FIN,[0]
100,59.166.0.9,*,*,21,ftp,tcp,FIN,[0]
101,59.166.0.9,*,*,22,ssh,tcp,FIN,[0.7861669665943345]
102,59.166.0.9,*,*,25,smtp,tcp,FIN,[0]
103,59.166.0.9,*,*,5190,unknown,tcp,FIN,[0]
104,59.166.0.9,*,*,53,dns,udp,CON,[0.24656448378672102]
105,59.166.0.9,*,*,6881,unknown,tcp,FIN,[0.7746938010216959]
106,59.166.0.9,*,*,80,http,tcp,FIN,[0.8754969855990273]
107,?,*,*,53,dns,udp,INT,[1.3597958040480222]
108,?,*,*,?,?,?,?,[7.4979554140225275]
109,175.45.176.0,*,*,?,unknown,tcp,FIN,[2.242186252921159]
110,?,*,*,21,ftp,tcp,FIN,[1.429107471847976]
111,?,*,*,445,unknown,tcp,FIN,[3.5297045131756386]
112,?,*,*,80,http,tcp,FIN,[4.879698009821951]
113,175.45.176.1,*,*,?,unknown,tcp,FIN,[6.99931104519645]
114,175.45.176.2,*,*,?,unknown,tcp,FIN,[8.130146640381373]
115,175.45.176.2,*,*,?,unknown,udp,INT,[1.3697954504324898]
116,?,*,*,520,unknown,udp,INT,[0.44367590097101933]
117,175.45.176.3,*,*,?,unknown,tcp,FIN,[1.179947359959466]
118,59.166.0.0,*,*,?,unknown,tcp,FIN,[10]
119,59.166.0.0,*,*,?,unknown,udp,CON,[10]
120,59.166.0.1,*,*,?,unknown,tcp,FIN,[10]
121,59.166.0.1,*,*,?,unknown,udp,CON,[10]
122,59.166.0.2,*,*,?,unknown,udp,CON,[10]
123,59.166.0.2,*,*,?,unknown,tcp,FIN,[10]
124,59.166.0.3,*,*,?,unknown,tcp,FIN,[10]
125,59.166.0.3,*,*,?,unknown,udp,CON,[10]
126,59.166.0.4,*,*,?,unknown,tcp,FIN,[10]
127,59.166.0.4,*,*,?,unknown,udp,CON,[10]
128,59.166.0.5,*,*,?,unknown,tcp,FIN,[10]
129,59.166.0.5,*,*,?,unknown,udp,CON,[10]
130,59.166.0.6,*,*,?,unknown,udp,CON,[10]
131,59.166.0.6,*,*,?,unknown,tcp,FIN,[10]
132,59.166.0.7,*,*,?,unknown,tcp,FIN,[10]
133,59.166.0.7,*,*,?,unknown,udp,CON,[10]
134,59.166.0.8,*,*,?,unknown,tcp,FIN,[10]
135,59.166.0.8,*,*,?,unknown,udp,CON,[10]
136,59.166.0.9,*,*,?,unknown,udp,CON,[10]
137,59.166.0.9,*,*,?,unknown,tcp,FIN,[10]
